Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),4423.29,133.26,8418.77,,,,,,6226.59,,6874.62,7079.71,7581.02,2791.47
Active Decode Throughput Per User (tokens/sec/user),111.62,63.58,281.28,,,,,,110.48,,119.63,126.55,141.53,8.80
Active Prefill Throughput (tokens/sec),759.65,72.40,6651.45,,,,,,678.28,,1135.52,1267.11,6317.38,722.11
Active Prefill Throughput Per User (tokens/sec/user),130.94,69.74,252.00,,,,,,127.91,,158.96,170.29,200.95,23.03
Active Total Throughput (tokens/sec),4851.56,97.24,7663.88,,,,,,7051.73,,7426.99,7507.91,7567.46,3092.60
Credit-to-Start Latency (ms),1.05,0.41,24.50,536.80,0.54,0.62,0.65,0.72,0.84,1.05,1.46,2.18,2.71,1.22
Decode Duration (ms),6239.65,1564.60,46190.14,3194702.43,1847.70,2292.03,2522.21,3643.42,5060.07,6685.98,9677.50,13752.23,34419.52,5332.91
E2E Output Token Throughput (tokens/sec/user),105.20,76.12,125.73,53861.58,80.50,86.90,91.38,98.73,105.89,112.44,118.40,120.75,124.56,10.03
Effective Concurrency,43.20,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,27.10
Effective Decode Concurrency,39.64,0.00,64.00,,,,,,56.00,,61.00,62.00,64.00,24.98
Effective Decode Throughput (tokens/sec),4405.99,0.00,8418.77,,,,,,6221.76,,6874.62,7079.71,7581.02,2799.65
Effective Decode Throughput Per User (tokens/sec/user),111.19,0.00,281.28,,,,,,110.47,,119.63,126.55,141.40,11.21
Effective Latency (CO-aware) (ms),6807.42,1901.97,46703.31,3485400.35,2372.02,2847.44,3109.62,4131.27,5616.13,7204.58,10250.70,14340.06,34979.25,5335.31
Effective Prefill Concurrency,3.56,0.00,64.00,,,,,,3.00,,8.00,9.00,16.00,6.13
Effective Prefill Throughput (tokens/sec),445.04,0.00,6651.45,,,,,,337.52,,1000.76,1152.71,1659.23,667.46
Effective Prefill Throughput Per User (tokens/sec/user),76.71,0.00,252.00,,,,,,109.39,,150.92,162.45,191.67,66.86
Effective Total Throughput (tokens/sec),4851.02,0.00,7663.88,,,,,,7051.73,,7426.99,7507.91,7567.46,3092.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,134.17,36.00,980.00,68697.00,40.11,49.55,55.00,77.75,108.00,142.00,205.80,291.45,773.27,118.96
HTTP Chunks Sent,1.00,1.00,1.00,512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.22,0.00,5.03,112.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,4.79,0.86
HTTP Connection Overhead (ms),0.33,0.00,9.11,169.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.88,8.61,1.45
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),58.75,16.71,419.66,30080.57,18.49,22.43,24.70,34.53,47.59,61.89,89.27,125.59,333.43,50.92
HTTP Data Sent (KB),0.39,0.23,0.76,198.42,0.25,0.27,0.29,0.32,0.37,0.44,0.50,0.55,0.68,0.09
HTTP DNS Lookup (ms),0.11,0.00,4.12,56.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86,0.62
HTTP Duration (excl. conn) (ms),6806.31,1901.00,46701.05,3484830.00,2371.19,2846.64,3107.66,4130.40,5614.43,7203.87,10249.56,14339.20,34977.97,5335.31
HTTP Receiving (ms),6246.13,1564.61,46190.18,3198021.06,1858.69,2292.03,2548.59,3643.43,5060.07,6687.55,9682.40,13752.23,34419.54,5332.96
HTTP Sending (ms),0.37,0.06,5.30,188.34,0.11,0.11,0.12,0.12,0.13,0.16,0.24,2.20,5.04,0.89
HTTP Total Time (ms),6806.64,1901.00,46701.05,3484999.31,2371.19,2846.86,3107.66,4130.40,5614.43,7203.87,10257.74,14339.20,34977.97,5335.27
HTTP Waiting (TTFB) (ms),559.81,306.07,911.64,286620.61,419.05,423.64,463.28,472.64,562.89,610.30,659.04,747.88,910.19,102.18
Input Sequence Length (tokens),70.12,34.00,148.00,35903.00,38.11,43.00,47.00,54.00,66.00,82.00,100.00,109.45,134.78,21.01
Inter Chunk Latency (ms),46.90,25.07,144.06,3194702.43,36.59,42.51,44.83,46.88,47.34,47.66,48.11,49.11,50.64,3.38
Inter Token Latency (ms),8.59,6.62,12.85,4399.38,6.85,7.23,7.44,7.82,8.36,9.14,10.13,10.80,11.90,1.09
Output Sequence Length (tokens),695.24,220.00,4096.00,355962.00,238.33,283.10,322.30,450.50,610.00,774.25,968.90,1285.20,3210.08,482.31
Output Token Count (tokens),168.94,41.00,425.00,86157.00,56.00,74.45,87.00,117.00,163.00,213.00,251.10,286.65,360.29,67.20
Output Token Throughput Per User (tokens/sec/user),118.09,77.82,151.14,60464.40,84.01,92.63,98.74,109.36,119.64,127.91,134.35,138.28,145.94,13.74
Prefill Throughput Per User (tokens/sec/user),128.80,44.86,305.49,65944.72,57.70,70.99,81.53,95.90,121.87,155.49,182.67,211.91,252.92,43.80
Reasoning Token Count (tokens),526.96,151.00,4096.00,269805.00,177.11,200.00,231.20,323.50,442.00,559.00,734.00,1090.55,2886.13,448.80
Request Latency (ms),6799.90,1901.08,46701.09,3481546.98,2359.96,2837.03,3088.49,4130.45,5611.90,7203.93,10244.96,14339.26,34977.87,5335.26
Time to First Output Token (ms),5209.87,1385.03,34641.23,2657031.23,1794.16,2082.70,2326.85,3108.30,4251.87,5478.01,7992.59,11672.90,30283.57,4453.04
Time to First Token (ms),560.24,306.35,913.94,286844.54,419.27,423.82,463.54,472.82,563.12,610.48,659.28,748.08,913.07,102.54
Time to Second Token (ms),46.92,26.31,50.70,24021.18,40.44,42.91,45.68,46.89,47.20,47.51,48.27,49.49,50.14,2.05
Tokens In Flight (tokens),24747.61,0.00,43270.65,,,,,,26806.92,,38332.34,39502.09,41691.81,10631.35
Usage Completion Tokens (tokens),695.24,220.00,4096.00,355962.00,238.33,283.10,322.30,450.50,610.00,774.25,968.90,1285.20,3210.08,482.31
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.12,34.00,148.00,35903.00,38.11,43.00,47.00,54.00,66.00,82.00,100.00,109.45,134.78,21.01
Usage Reasoning Tokens (tokens),526.96,151.00,4096.00,269805.00,177.11,200.00,231.20,323.50,442.00,559.00,734.00,1090.55,2886.13,448.80
Usage Total Tokens (tokens),765.36,268.00,4188.00,391865.00,286.11,341.30,379.10,516.75,679.50,852.00,1054.00,1373.20,3311.80,489.61

Metric,Value
Benchmark Duration (sec),80.67
Input Token Throughput (tokens/sec),445.04
Output Token Throughput (tokens/sec),4412.33
Overall Usage Prompt Cache Read % (%),0.00
Request Count,512.00
Request Throughput (requests/sec),6.35
Total Input Sequence Length (tokens),35903.00
Total Output Sequence Length (tokens),355962.00
Total Output Tokens (tokens),86157.00
Total Reasoning Tokens (tokens),269805.00
Total Token Throughput (tokens/sec),4857.37
Total Usage Completion Tokens (tokens),355962.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),35903.00
Total Usage Reasoning Tokens (tokens),269805.00
Total Usage Total Tokens (tokens),391865.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
