Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),786.40,0.00,2281.36,,,,,,777.08,,887.41,924.87,1883.42,189.35
Active Decode Throughput Per User (tokens/sec/user),29.21,0.00,224.39,,,,,,28.28,,32.73,34.63,76.20,9.19
Active Prefill Throughput (tokens/sec),6863.82,27.02,73769.79,,,,,,6844.09,,7215.32,8694.48,17777.06,3368.22
Active Prefill Throughput Per User (tokens/sec/user),31.87,27.02,1084.32,,,,,,29.92,,31.40,37.70,77.29,12.13
Active Total Throughput (tokens/sec),7618.44,38.88,73769.79,,,,,,7641.34,,8015.13,9422.86,18606.86,3386.17
Credit-to-Start Latency (ms),1.63,0.39,25.08,3343.17,0.69,0.92,1.09,1.28,1.42,1.56,1.84,2.57,4.27,1.83
Decode Duration (ms),32943.83,1768.94,81511.28,67468969.94,8114.39,16924.34,21214.50,25732.57,31608.55,40171.09,47138.96,51015.62,58571.95,10557.62
E2E Output Token Throughput (tokens/sec/user),3.85,0.25,50.35,7879.88,0.91,1.55,2.34,3.09,3.30,3.52,3.89,6.77,24.86,3.79
Effective Concurrency,240.09,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,49.60
Effective Decode Concurrency,27.44,0.00,32.00,,,,,,28.00,,30.00,30.00,31.00,3.02
Effective Decode Throughput (tokens/sec),785.62,0.00,2281.36,,,,,,776.97,,887.35,924.77,1883.27,190.88
Effective Decode Throughput Per User (tokens/sec/user),29.19,0.00,224.39,,,,,,28.27,,32.73,34.62,76.19,9.24
Effective Latency (CO-aware) (ms),288276.80,7905.86,384204.61,590390885.53,37799.96,136447.44,250070.65,284707.38,302865.34,317065.89,329963.70,337852.32,354191.41,58666.73
Effective Prefill Concurrency,212.65,0.00,256.00,,,,,,228.00,,230.00,231.00,233.00,48.42
Effective Prefill Throughput (tokens/sec),6832.82,0.00,73769.79,,,,,,6843.12,,7214.89,8688.01,17777.06,3391.98
Effective Prefill Throughput Per User (tokens/sec/user),31.73,0.00,1084.32,,,,,,29.91,,31.40,37.70,77.29,12.29
Effective Total Throughput (tokens/sec),7618.43,0.00,73769.79,,,,,,7641.34,,8015.13,9422.86,18606.86,3386.18
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,274.01,21.00,555.00,561169.00,85.94,144.35,195.00,248.00,282.00,311.25,341.00,360.00,417.00,63.06
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.35,0.00,28.83,708.28,0.00,0.00,0.00,0.00,0.00,0.00,0.41,1.55,6.41,2.07
HTTP Connection Overhead (ms),0.37,0.00,32.72,761.92,0.00,0.00,0.00,0.00,0.00,0.00,0.41,1.55,9.65,2.20
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),118.50,10.12,233.83,242678.29,37.86,62.83,84.71,107.74,122.07,134.41,146.60,154.68,178.12,26.78
HTTP Data Sent (KB),35.02,31.82,37.64,71717.11,32.30,33.54,33.95,34.53,34.99,35.52,36.18,36.51,37.36,0.91
HTTP DNS Lookup (ms),0.03,0.00,3.89,53.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30
HTTP Duration (excl. conn) (ms),288275.10,7904.62,384200.94,590387408.43,37799.00,136446.23,250069.25,284705.86,302863.87,317064.41,329962.21,337850.76,354190.17,58666.88
HTTP Receiving (ms),32947.90,1768.94,81603.69,67477308.83,8114.39,16924.34,21214.51,25732.58,31608.55,40171.09,47138.96,51015.62,58571.96,10554.80
HTTP Sending (ms),0.49,0.06,29.08,996.47,0.11,0.12,0.12,0.12,0.14,0.16,0.56,1.68,6.61,2.07
HTTP Total Time (ms),288275.47,7904.62,384201.80,590388170.35,37799.61,136446.87,250069.25,284705.86,302863.87,317064.41,329962.21,337850.76,354190.17,58666.40
HTTP Waiting (TTFB) (ms),255326.71,2460.13,356084.05,522909103.13,6769.68,104642.39,215297.25,252371.55,269999.55,283497.47,296698.80,304078.37,318773.81,58066.81
Input Sequence Length (tokens),8204.01,8204.00,8205.00,16801807.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Inter Chunk Latency (ms),120.69,20.19,37332.51,67468969.94,43.04,45.42,87.69,89.60,91.19,92.74,94.34,95.69,98.45,664.00
Inter Token Latency (ms),35.82,10.85,286.38,73358.55,19.22,21.97,23.57,27.21,33.10,42.03,49.88,55.63,78.21,13.52
OSL Mismatch Diff % (%),-7.79,-93.07,0.00,-15946.00,-75.12,-57.03,-35.58,0.00,0.00,0.00,0.00,0.00,0.00,18.35
Output Sequence Length (tokens),944.27,71.00,1024.00,1933865.00,254.82,440.00,659.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,187.87
Output Token Count (tokens),209.23,1.00,998.00,203158.00,4.00,14.00,41.00,115.00,203.00,274.00,361.00,440.50,615.70,134.54
Output Token Throughput Per User (tokens/sec/user),30.73,3.49,92.13,62927.78,12.79,17.98,20.05,23.79,30.21,36.75,42.42,45.51,52.03,8.93
Prefill Throughput Per User (tokens/sec/user),62.52,23.04,3334.42,128043.37,25.74,26.98,27.65,28.94,30.39,32.51,38.11,78.41,1211.79,239.23
Reasoning Token Count (tokens),845.07,10.00,1024.00,1730707.00,70.47,204.00,393.70,724.00,1024.00,1024.00,1024.00,1024.00,1024.00,265.55
Request Latency (ms),288271.10,7904.72,384200.98,590379216.44,37799.06,136446.27,250069.31,284705.93,302843.68,317064.49,329962.28,337850.83,354190.23,58667.40
Time to First Output Token (ms),280136.97,5352.83,378444.50,271732856.12,29421.53,123474.14,240560.01,275982.61,294715.20,309421.77,324515.64,331248.57,349186.91,59777.85
Time to First Token (ms),255327.27,2460.40,356084.42,522910246.50,6770.17,104644.64,215297.48,252371.75,269999.81,283497.67,296699.00,304078.60,318774.04,58066.35
Time to Second Token (ms),266.86,20.19,24791.33,546525.27,34.85,39.93,78.70,81.42,84.16,86.80,89.13,90.87,10061.45,1616.78
Tokens In Flight (tokens),1980338.31,0.00,2116813.48,,,,,,2110678.36,,2112646.19,2113161.94,2114143.21,407277.74
Usage Completion Tokens (tokens),944.27,71.00,1024.00,1933865.00,254.82,440.00,659.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,187.87
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,16801807.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),845.07,10.00,1024.00,1730707.00,70.47,204.00,393.70,724.00,1024.00,1024.00,1024.00,1024.00,1024.00,265.55
Usage Total Tokens (tokens),9148.28,8275.00,9229.00,18735672.00,8458.82,8644.00,8863.70,9228.00,9228.00,9228.00,9228.00,9228.00,9228.00,187.86

Metric,Value
Benchmark Duration (sec),2458.98
Input Token Throughput (tokens/sec),6832.82
OSL Mismatch Count,423.00
Output Token Throughput (tokens/sec),786.45
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),0.83
Total Input Sequence Length (tokens),16801807.00
Total Output Sequence Length (tokens),1933865.00
Total Output Tokens (tokens),203158.00
Total Reasoning Tokens (tokens),1730707.00
Total Token Throughput (tokens/sec),7619.26
Total Usage Completion Tokens (tokens),1933865.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),16801807.00
Total Usage Reasoning Tokens (tokens),1730707.00
Total Usage Total Tokens (tokens),18735672.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
