Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),497.45,0.00,822.47,,,,,,531.70,,563.57,572.96,612.64,108.00
Active Decode Throughput Per User (tokens/sec/user),130.53,0.00,331.75,,,,,,134.84,,142.81,147.55,157.25,22.61
Active Prefill Throughput (tokens/sec),133.73,31.20,619.55,,,,,,102.01,,213.34,343.12,619.55,102.89
Active Prefill Throughput Per User (tokens/sec/user),120.66,31.20,619.55,,,,,,96.31,,194.05,254.87,619.55,87.04
Active Total Throughput (tokens/sec),516.88,107.88,1011.10,,,,,,524.07,,554.37,555.47,623.55,59.64
Credit-to-Start Latency (ms),1.59,0.59,4.88,158.68,0.61,0.75,0.84,0.95,1.31,1.98,2.82,3.08,3.63,0.82
Decode Duration (ms),13475.51,2412.14,33725.46,1347551.39,2496.28,3054.21,4192.46,5651.80,9578.55,20839.05,29520.56,30907.90,32411.57,9496.63
E2E Output Token Throughput (tokens/sec/user),121.73,89.76,144.71,12172.55,95.04,105.70,108.08,114.63,123.27,128.19,134.01,136.63,140.81,10.47
Effective Concurrency,3.95,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.35
Effective Decode Concurrency,3.78,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.54
Effective Decode Throughput (tokens/sec),496.68,0.00,822.47,,,,,,531.61,,563.56,572.96,612.38,109.67
Effective Decode Throughput Per User (tokens/sec/user),130.33,0.00,331.75,,,,,,134.83,,142.81,147.53,157.25,23.17
Effective Latency (CO-aware) (ms),14081.86,2989.49,34497.74,1408186.06,3123.18,3598.46,4726.65,6231.79,10219.13,21375.27,30066.44,31501.64,33137.72,9508.37
Effective Prefill Concurrency,0.17,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.43
Effective Prefill Throughput (tokens/sec),20.19,0.00,619.55,,,,,,0.00,,79.86,145.58,263.26,62.37
Effective Prefill Throughput Per User (tokens/sec/user),18.22,0.00,619.55,,,,,,0.00,,74.81,127.57,213.34,54.86
Effective Total Throughput (tokens/sec),516.87,0.00,1011.10,,,,,,524.07,,554.37,555.47,623.55,59.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,379.35,70.00,939.00,37935.00,70.99,88.85,121.30,163.25,268.00,598.25,837.70,863.35,905.34,266.50
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),162.49,30.80,403.31,16248.65,31.50,38.72,52.52,70.60,114.65,255.42,355.82,367.81,386.50,113.54
HTTP Data Sent (KB),0.33,0.18,0.93,32.89,0.18,0.19,0.20,0.23,0.30,0.37,0.49,0.58,0.77,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14080.20,2988.52,34496.79,1408019.92,3121.79,3596.95,4725.37,6230.38,10217.48,21374.14,30064.76,31500.88,33136.04,9508.52
HTTP Receiving (ms),13481.84,2412.15,33725.70,1348183.70,2496.29,3078.27,4195.97,5677.93,9578.55,20839.05,29520.57,30907.91,32411.59,9495.52
HTTP Sending (ms),0.15,0.11,0.51,15.38,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.18,0.51,0.06
HTTP Total Time (ms),14080.20,2988.52,34496.79,1408019.92,3121.79,3596.95,4725.37,6230.38,10217.48,21374.14,30064.76,31500.88,33136.04,9508.52
HTTP Waiting (TTFB) (ms),598.21,483.73,940.16,59820.83,502.05,506.66,511.58,534.27,574.43,641.77,697.95,726.03,939.16,84.43
Input Sequence Length (tokens),71.94,21.00,354.00,7194.00,23.97,27.90,31.00,39.00,57.50,88.00,117.10,160.05,270.84,51.51
Inter Chunk Latency (ms),35.64,25.07,178.46,1347551.39,29.75,31.92,33.16,34.17,34.70,35.46,36.13,37.49,40.50,10.66
Inter Token Latency (ms),7.71,6.68,9.48,770.66,6.89,7.10,7.16,7.38,7.66,7.90,8.38,8.53,9.01,0.48
Output Sequence Length (tokens),1770.89,288.00,4096.00,177089.00,321.66,387.20,525.60,743.25,1209.00,2864.25,4096.00,4096.00,4096.00,1261.10
Output Token Count (tokens),422.82,46.00,1112.00,38477.00,88.30,134.50,159.00,244.50,336.00,567.00,768.00,837.50,1073.30,236.42
Output Token Throughput Per User (tokens/sec/user),130.24,105.43,149.80,13023.99,110.97,117.30,119.31,126.61,130.52,135.49,139.58,140.89,145.24,7.78
Prefill Throughput Per User (tokens/sec/user),121.45,31.20,619.55,12144.75,34.00,47.26,50.69,68.61,96.32,155.12,202.36,234.22,480.27,86.83
