Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1701.04,0.00,2297.81,,,,,,1803.87,,1956.95,1996.98,2090.74,376.58
Active Decode Throughput Per User (tokens/sec/user),80.66,0.00,200.60,,,,,,80.15,,86.60,89.44,94.92,5.11
Active Prefill Throughput (tokens/sec),16228.48,1021.33,53966.79,,,,,,15610.25,,22492.17,27344.71,53966.79,7455.26
Active Prefill Throughput Per User (tokens/sec/user),1648.96,598.15,2539.90,,,,,,1698.62,,2127.04,2201.47,2431.24,383.34
Active Total Throughput (tokens/sec),16430.06,76.90,53966.79,,,,,,16526.59,,23734.61,28961.47,53966.79,8450.25
Credit-to-Start Latency (ms),1.43,0.62,4.19,365.48,0.72,0.90,1.00,1.17,1.32,1.48,2.15,2.56,3.23,0.50
Decode Duration (ms),11617.75,1309.00,22000.63,2974144.67,2446.68,6112.91,7769.03,10468.22,11811.96,13205.38,14641.52,16137.53,19769.31,3031.79
E2E Output Token Throughput (tokens/sec/user),57.39,18.27,92.54,14691.45,25.96,36.27,42.18,49.50,58.26,66.16,72.53,76.52,88.68,12.44
Effective Concurrency,29.81,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,6.75
Effective Decode Concurrency,20.90,0.00,24.00,,,,,,23.00,,24.00,24.00,24.00,5.52
Effective Decode Throughput (tokens/sec),1671.88,0.00,2297.81,,,,,,1800.25,,1956.02,1995.35,2090.74,433.75
Effective Decode Throughput Per User (tokens/sec/user),79.28,0.00,200.60,,,,,,80.04,,86.54,89.27,94.68,11.63
Effective Latency (CO-aware) (ms),16572.19,4067.17,33555.96,4242480.79,5400.82,9999.20,11719.98,14325.16,16474.91,18646.66,22001.14,23389.63,28145.31,4229.12
Effective Prefill Concurrency,8.91,0.00,32.00,,,,,,9.00,,11.00,14.00,32.00,4.77
Effective Prefill Throughput (tokens/sec),14757.75,0.00,53966.79,,,,,,14712.48,,22017.78,27260.40,53966.79,8499.91
Effective Prefill Throughput Per User (tokens/sec/user),1499.52,0.00,2539.90,,,,,,1644.34,,2111.71,2201.47,2391.93,598.10
Effective Total Throughput (tokens/sec),16429.63,0.00,53966.79,,,,,,16526.59,,23734.61,28961.47,53966.79,8450.56
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,284.58,33.00,535.00,72853.00,60.55,151.75,190.50,256.50,290.00,322.25,359.50,396.25,481.80,73.83
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.25,0.00,4.25,63.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,4.19,0.96
HTTP Connection Overhead (ms),0.46,0.00,8.07,118.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.04,7.92,1.80
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),122.81,15.18,227.14,31439.03,26.80,65.38,82.33,110.45,125.51,138.95,154.35,169.71,204.77,31.24
HTTP Data Sent (KB),35.03,32.07,37.60,8967.89,32.89,33.60,33.84,34.49,35.00,35.52,36.07,36.55,37.49,0.92
HTTP DNS Lookup (ms),0.22,0.00,3.81,55.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,3.71,0.84
HTTP Duration (excl. conn) (ms),16570.69,4065.81,33554.60,4242097.34,5399.78,9997.43,11718.61,14323.64,16473.47,18644.39,21999.91,23388.11,28143.21,4229.11
HTTP Receiving (ms),11618.90,1309.00,22000.64,2974439.53,2446.69,6112.92,7769.04,10468.23,11811.97,13205.39,14641.53,16137.54,19769.31,3030.27
HTTP Sending (ms),0.41,0.11,4.62,104.27,0.11,0.11,0.12,0.12,0.14,0.16,0.23,4.14,4.56,1.01
HTTP Total Time (ms),16571.16,4065.81,33562.41,4242215.85,5399.78,9997.43,11718.61,14328.88,16473.47,18644.39,21999.91,23388.11,28143.21,4229.51
HTTP Waiting (TTFB) (ms),4951.38,2121.61,18718.02,1267553.54,2172.67,2255.82,2303.55,2487.20,4147.04,6525.22,9070.10,10430.46,15312.22,2967.18
Input Sequence Length (tokens),8204.01,8204.00,8205.00,2100226.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Inter Chunk Latency (ms),40.97,23.78,122.35,2974144.67,35.19,37.59,39.64,40.47,40.80,41.21,43.15,43.65,46.02,2.61
Inter Token Latency (ms),12.58,8.47,21.51,3220.40,8.97,9.90,10.42,11.15,12.14,13.57,15.14,16.50,19.38,2.10
OSL Mismatch Diff % (%),-9.14,-90.53,0.00,-2339.55,-82.24,-56.88,-38.53,-6.69,0.00,0.00,0.00,0.00,0.00,19.24
Output Sequence Length (tokens),930.42,97.00,1024.00,238187.00,181.85,441.50,629.50,955.50,1024.00,1024.00,1024.00,1024.00,1024.00,196.98
Output Token Count (tokens),217.32,3.00,1014.00,28251.00,7.61,24.45,40.80,98.00,219.00,276.00,382.90,441.00,787.71,157.37
Output Token Throughput Per User (tokens/sec/user),81.49,46.50,118.04,20862.50,51.64,60.62,66.06,73.67,82.36,89.72,95.99,101.00,111.54,12.33
Prefill Throughput Per User (tokens/sec/user),2193.41,438.18,3866.53,561514.20,535.68,787.91,904.50,1256.58,1978.19,3298.22,3561.11,3636.51,3775.63,1022.96
Reasoning Token Count (tokens),820.06,10.00,1024.00,209936.00,68.20,210.50,392.00,641.25,1007.50,1024.00,1024.00,1024.00,1024.00,278.49
Request Latency (ms),16569.62,4065.86,33554.76,4241822.86,5399.85,9997.49,11698.39,14309.01,16473.53,18644.46,21999.97,23388.17,28143.28,4230.18
Time to First Output Token (ms),12995.83,3006.74,27665.98,1689457.30,3387.33,4707.43,6569.89,10151.74,12888.26,16167.56,18269.86,20692.14,25149.62,4739.85
Time to First Token (ms),4951.87,2121.80,18722.72,1267678.19,2172.89,2256.02,2303.78,2487.40,4147.24,6528.85,9070.32,10430.71,15316.91,2967.61
Time to Second Token (ms),36.19,23.78,42.45,9264.52,29.19,32.08,34.11,35.36,36.34,37.38,38.80,39.33,40.75,2.28
Tokens In Flight (tokens),254658.55,0.00,278229.33,,,,,,273166.39,,275368.19,275924.54,277074.77,56863.72
Usage Completion Tokens (tokens),930.42,97.00,1024.00,238187.00,181.85,441.50,629.50,955.50,1024.00,1024.00,1024.00,1024.00,1024.00,196.98
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,2100226.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),820.06,10.00,1024.00,209936.00,68.20,210.50,392.00,641.25,1007.50,1024.00,1024.00,1024.00,1024.00,278.49
Usage Total Tokens (tokens),9134.43,8301.00,9229.00,2338413.00,8385.85,8645.50,8833.50,9159.50,9228.00,9228.00,9228.00,9228.00,9228.00,196.98

Metric,Value
Benchmark Duration (sec),142.31
Input Token Throughput (tokens/sec),14757.75
OSL Mismatch Count,66.00
Output Token Throughput (tokens/sec),1673.68
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),1.80
Total Input Sequence Length (tokens),2100226.00
Total Output Sequence Length (tokens),238187.00
Total Output Tokens (tokens),28251.00
Total Reasoning Tokens (tokens),209936.00
Total Token Throughput (tokens/sec),16431.43
Total Usage Completion Tokens (tokens),238187.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2100226.00
Total Usage Reasoning Tokens (tokens),209936.00
Total Usage Total Tokens (tokens),2338413.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
