Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),444.75,0.00,1003.93,,,,,,454.14,,534.30,570.21,695.35,87.68
Active Decode Throughput Per User (tokens/sec/user),116.65,0.00,299.09,,,,,,118.12,,137.36,148.33,177.56,20.74
Active Prefill Throughput (tokens/sec),165.33,43.58,893.23,,,,,,112.66,,392.87,481.00,765.40,151.35
Active Prefill Throughput Per User (tokens/sec/user),152.91,43.58,893.23,,,,,,102.01,,387.10,479.42,765.40,145.21
Active Total Throughput (tokens/sec),465.19,86.75,1250.01,,,,,,469.34,,547.82,602.27,767.96,99.88
Credit-to-Start Latency (ms),1.58,0.56,3.84,157.63,0.59,0.72,0.75,0.98,1.28,2.11,2.70,3.25,3.76,0.80
Decode Duration (ms),12759.02,1349.63,38987.14,1275902.41,1730.46,2145.52,2883.40,5539.56,9052.91,17876.69,28579.59,30856.50,35797.80,9450.76
E2E Output Token Throughput (tokens/sec/user),118.90,62.14,183.28,11889.75,78.64,83.27,85.96,104.17,116.87,133.09,151.70,161.99,176.69,24.11
Effective Concurrency,3.97,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.26
Effective Decode Concurrency,3.83,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.46
Effective Decode Throughput (tokens/sec),444.33,0.00,1003.93,,,,,,454.07,,534.25,570.21,695.35,88.70
Effective Decode Throughput Per User (tokens/sec/user),116.54,0.00,299.09,,,,,,118.09,,137.35,148.32,177.56,21.03
Effective Latency (CO-aware) (ms),13233.46,1799.85,39483.06,1323346.42,2181.86,2659.70,3361.51,6017.32,9557.93,18357.50,29081.13,31315.40,36266.80,9451.11
Effective Prefill Concurrency,0.14,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.39
Effective Prefill Throughput (tokens/sec),20.85,0.00,893.23,,,,,,0.00,,74.64,127.54,401.86,76.83
Effective Prefill Throughput Per User (tokens/sec/user),19.29,0.00,893.23,,,,,,0.00,,74.13,120.28,392.87,72.37
Effective Total Throughput (tokens/sec),465.18,0.00,1250.01,,,,,,469.34,,547.82,602.27,767.96,99.89
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,382.78,42.00,1140.00,38278.00,52.89,63.00,86.90,165.75,276.00,535.50,861.60,914.05,1047.93,279.59
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),165.09,19.29,488.71,16508.58,23.74,28.58,38.55,71.84,119.06,230.59,368.44,393.24,450.66,119.63
HTTP Data Sent (KB),0.41,0.19,1.76,40.63,0.21,0.23,0.24,0.25,0.32,0.39,0.71,1.02,1.68,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13231.82,1798.29,39482.26,1323181.93,2181.00,2656.45,3360.64,6016.26,9555.93,18355.91,29078.87,31314.41,36265.08,9450.89
HTTP Receiving (ms),12764.81,1349.63,38987.15,1276480.97,1730.46,2147.43,2883.40,5539.56,9070.12,17876.70,28579.60,30856.50,35797.81,9451.61
