Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),9702.85,0.00,15761.16,,,,,,10147.89,,12173.08,13012.23,13999.47,2518.18
Active Decode Throughput Per User (tokens/sec/user),71.93,0.00,337.94,,,,,,68.12,,94.82,105.62,150.87,18.29
Active Prefill Throughput (tokens/sec),443.16,1.15,15581.02,,,,,,424.67,,537.11,600.36,940.95,650.93
Active Prefill Throughput Per User (tokens/sec/user),4.22,1.15,132.08,,,,,,4.04,,5.18,5.45,8.35,2.68
Active Total Throughput (tokens/sec),10102.37,1.43,15581.02,,,,,,10579.84,,12009.00,13326.33,14477.09,2560.14
Credit-to-Start Latency (ms),1.65,0.38,19.26,3381.34,0.53,0.73,0.81,1.03,1.38,2.16,2.68,2.99,4.36,1.09
Decode Duration (ms),28002.50,1519.31,159247.84,57349126.99,3624.49,5145.52,6665.81,10651.11,20495.83,42790.77,56274.83,65000.14,106469.95,22340.07
E2E Output Token Throughput (tokens/sec/user),42.11,3.31,110.53,86234.62,8.90,16.03,20.02,27.87,39.54,52.35,65.87,85.16,97.90,19.48
Effective Concurrency,231.90,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,64.40
Effective Decode Concurrency,142.03,0.00,181.00,,,,,,150.00,,165.00,169.00,175.00,35.37
Effective Decode Throughput (tokens/sec),9694.87,0.00,15761.16,,,,,,10145.91,,12173.02,13012.23,13999.47,2532.46
Effective Decode Throughput Per User (tokens/sec/user),71.87,0.00,337.94,,,,,,68.11,,94.80,105.62,150.87,18.40
Effective Latency (CO-aware) (ms),45746.00,3567.54,187687.90,93687798.03,7336.57,15812.83,20876.26,27729.16,40195.78,60503.40,77435.64,88367.99,129227.23,24595.29
Effective Prefill Concurrency,89.87,0.00,256.00,,,,,,102.00,,113.00,115.00,121.00,35.16
Effective Prefill Throughput (tokens/sec),407.34,0.00,15581.02,,,,,,412.79,,530.31,592.53,874.40,635.65
Effective Prefill Throughput Per User (tokens/sec/user),3.88,0.00,132.08,,,,,,3.93,,5.10,5.41,7.81,2.81
Effective Total Throughput (tokens/sec),10102.21,0.00,15581.02,,,,,,10579.84,,12009.00,13326.33,14477.09,2560.43
