Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7088.69,0.00,10454.10,,,,,,8832.15,,9309.13,9443.18,9727.16,2964.72
Active Decode Throughput Per User (tokens/sec/user),69.31,0.00,260.07,,,,,,71.68,,79.27,87.16,123.08,17.19
Active Prefill Throughput (tokens/sec),159.58,7.77,1349.89,,,,,,135.92,,251.73,297.27,1251.17,154.77
Active Prefill Throughput Per User (tokens/sec/user),46.18,7.65,90.40,,,,,,45.94,,56.19,60.19,67.40,8.59
Active Total Throughput (tokens/sec),7187.33,9.90,8743.84,,,,,,8362.44,,8532.54,8598.24,8698.14,2508.73
Credit-to-Start Latency (ms),1.63,0.33,8.48,1666.40,0.54,0.71,0.81,0.96,1.25,2.08,3.26,3.50,4.04,0.94
Decode Duration (ms),25669.40,2813.19,85977.30,26285464.96,3911.93,5527.20,6563.75,9298.54,15544.76,40320.44,62894.29,65495.20,68722.49,21160.40
E2E Output Token Throughput (tokens/sec/user),64.30,36.46,85.51,65841.51,46.22,53.10,58.15,61.59,64.48,67.83,70.77,72.57,77.36,5.82
Effective Concurrency,109.91,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,37.90
Effective Decode Concurrency,106.27,0.00,128.00,,,,,,125.00,,127.00,128.00,128.00,38.40
Effective Decode Throughput (tokens/sec),7071.07,0.00,10454.10,,,,,,8830.85,,9308.89,9442.54,9727.16,2982.00
Effective Decode Throughput Per User (tokens/sec/user),69.14,0.00,260.07,,,,,,71.67,,79.26,87.16,123.08,17.51
Effective Latency (CO-aware) (ms),26564.13,3843.55,88983.62,27201664.28,4795.40,6289.68,7274.64,10130.93,16689.27,41080.87,63618.93,66393.00,70069.15,21177.53
Effective Prefill Concurrency,3.64,0.00,128.00,,,,,,2.00,,5.00,6.00,124.00,13.04
Effective Prefill Throughput (tokens/sec),116.06,0.00,1349.89,,,,,,97.85,,232.64,278.66,1224.56,149.91
Effective Prefill Throughput Per User (tokens/sec/user),33.59,0.00,90.40,,,,,,42.46,,54.38,58.47,66.38,21.83
Effective Total Throughput (tokens/sec),7187.13,0.00,8743.84,,,,,,8362.44,,8532.54,8598.24,8698.14,2508.97
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,425.59,46.00,1407.00,435809.00,64.46,92.00,109.30,152.00,254.00,665.00,1042.70,1082.00,1133.00,352.98
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.37,0.00,29.43,382.92,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.65,4.89,2.33
HTTP Connection Overhead (ms),0.43,0.00,32.84,437.14,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.65,8.61,2.51
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),183.56,20.95,599.59,187969.31,28.81,40.62,48.08,66.61,109.84,285.08,448.50,465.40,487.79,151.30
HTTP Data Sent (KB),0.23,0.19,0.34,239.73,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.05,0.00,3.75,54.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.31,0.42
HTTP Duration (excl. conn) (ms),26562.43,3840.04,88982.47,27199930.31,4792.70,6286.07,7273.25,10129.65,16686.68,41079.32,63617.96,66391.11,70066.33,21177.61
HTTP Receiving (ms),25682.15,2813.19,85977.30,26298521.60,3968.65,5548.49,6563.75,9302.74,15575.80,40361.60,62894.31,65495.20,68722.67,21155.07
HTTP Sending (ms),0.52,0.06,29.62,531.92,0.11,0.12,0.12,0.13,0.14,0.16,0.42,1.85,5.10,2.33
HTTP Total Time (ms),26562.86,3840.04,88983.96,27200367.45,4792.70,6286.07,7273.25,10129.65,16686.68,41079.32,63617.96,66391.11,70066.63,21177.74
HTTP Waiting (TTFB) (ms),879.76,428.30,3217.46,900876.78,443.51,492.08,500.33,552.10,615.92,712.07,2622.88,2809.39,3007.35,727.43
Input Sequence Length (tokens),28.05,20.00,59.00,28722.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),60.49,25.44,345.04,26285464.96,48.11,51.99,53.64,55.30,56.11,57.03,58.60,112.26,161.54,20.69
Inter Token Latency (ms),14.76,11.44,21.00,15113.09,12.38,13.05,13.42,13.96,14.79,15.54,16.10,16.40,17.03,1.09
Output Sequence Length (tokens),1709.84,205.00,4096.00,1750878.00,282.61,393.30,471.00,656.50,1057.50,2710.25,4096.00,4096.00,4096.00,1367.64
Output Token Count (tokens),328.64,27.00,1416.00,276387.00,86.20,125.00,158.00,217.00,298.00,411.00,536.00,621.00,803.80,155.84
Output Token Throughput Per User (tokens/sec/user),68.13,47.63,87.42,69760.44,58.71,60.99,62.12,64.34,67.61,71.62,74.54,76.64,80.79,5.05
Prefill Throughput Per User (tokens/sec/user),42.52,6.22,112.16,43540.95,8.11,9.25,11.04,36.78,43.81,51.29,58.86,64.51,82.87,15.80
Reasoning Token Count (tokens),1439.93,103.00,4096.00,1474491.00,126.92,181.60,239.30,365.00,675.50,2322.75,4096.00,4096.00,4096.00,1451.98
Request Latency (ms),26549.75,3840.11,88982.51,27186945.14,4750.71,6286.13,7273.31,10110.96,16658.06,41038.23,63618.00,66391.18,70066.39,21182.93
