Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),8193.71,0.00,11760.93,,,,,,10028.43,,10450.94,10585.38,10972.52,3227.83
Active Decode Throughput Per User (tokens/sec/user),78.36,0.00,272.62,,,,,,81.17,,89.97,98.18,134.71,18.46
Active Prefill Throughput (tokens/sec),458.69,6.65,6746.20,,,,,,347.81,,857.83,1116.20,1538.07,545.27
Active Prefill Throughput Per User (tokens/sec/user),133.76,6.65,1043.84,,,,,,112.15,,208.14,282.18,467.80,86.39
Active Total Throughput (tokens/sec),8522.16,56.20,10822.65,,,,,,9644.82,,10060.44,10240.03,10634.30,2767.55
Credit-to-Start Latency (ms),1.77,0.37,31.99,1809.58,0.45,0.69,0.83,1.07,1.46,2.22,2.99,3.28,4.48,1.44
Decode Duration (ms),25392.16,1784.48,68142.14,26001574.54,4264.69,5822.19,7735.10,11533.97,19611.98,38837.58,52688.26,55076.24,60614.68,16748.32
E2E Output Token Throughput (tokens/sec/user),71.84,37.78,89.86,73567.46,52.51,60.84,63.98,68.33,72.52,75.82,79.08,81.70,87.43,6.49
Effective Concurrency,111.54,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,36.90
Effective Decode Concurrency,108.27,0.00,128.00,,,,,,125.00,,127.00,128.00,128.00,36.60
Effective Decode Throughput (tokens/sec),8179.12,0.00,11760.93,,,,,,10027.35,,10450.94,10585.38,10972.52,3243.42
Effective Decode Throughput Per User (tokens/sec/user),78.22,0.00,272.62,,,,,,81.17,,89.95,98.18,134.71,18.73
Effective Latency (CO-aware) (ms),26171.07,2356.86,68657.15,26799172.80,4887.34,6546.61,8473.67,12355.74,20200.62,39862.96,53601.38,55885.02,61371.97,16747.07
Effective Prefill Concurrency,3.26,0.00,128.00,,,,,,2.00,,5.00,7.00,55.00,9.23
Effective Prefill Throughput (tokens/sec),342.81,0.00,6746.20,,,,,,251.08,,767.33,995.20,1538.07,511.79
Effective Prefill Throughput Per User (tokens/sec/user),99.97,0.00,1043.84,,,,,,92.51,,191.73,248.51,444.71,94.63
Effective Total Throughput (tokens/sec),8521.92,0.00,10822.65,,,,,,9644.82,,10060.44,10240.03,10634.30,2767.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,412.74,31.00,1162.00,422647.00,72.00,94.00,128.00,184.00,317.00,631.00,858.40,893.00,979.31,274.26
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.40,0.00,53.93,407.57,0.00,0.00,0.00,0.00,0.00,0.00,0.24,2.00,5.35,3.31
HTTP Connection Overhead (ms),0.46,0.00,58.25,472.07,0.00,0.00,0.00,0.00,0.00,0.00,0.24,2.00,9.58,3.49
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),176.75,14.22,498.24,180993.67,31.44,40.97,55.67,79.61,136.25,270.63,365.49,382.14,419.03,116.90
HTTP Data Sent (KB),0.35,0.18,1.95,362.47,0.19,0.20,0.21,0.25,0.31,0.39,0.55,0.67,0.91,0.18
HTTP DNS Lookup (ms),0.06,0.00,4.40,64.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94,0.50
HTTP Duration (excl. conn) (ms),26169.23,2354.93,68654.22,26797292.48,4885.87,6545.57,8472.11,12353.71,20199.62,39860.21,53599.59,55883.26,61370.75,16747.08
HTTP Receiving (ms),25403.35,1784.48,68142.14,26013035.11,4271.13,5822.21,7772.85,11533.98,19611.99,38877.60,52688.27,55076.24,60614.68,16745.00
HTTP Sending (ms),0.55,0.06,54.16,564.51,0.11,0.12,0.12,0.13,0.15,0.16,0.45,2.11,5.58,3.31
HTTP Total Time (ms),26169.69,2354.93,68654.22,26797764.55,4885.87,6545.57,8472.11,12353.71,20199.62,39860.21,53599.59,55883.26,61370.75,16747.05
HTTP Waiting (TTFB) (ms),765.33,421.01,3154.29,783692.86,453.25,498.97,512.32,569.68,630.58,726.59,1005.59,2668.41,2874.52,496.33
Input Sequence Length (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Inter Chunk Latency (ms),61.70,25.33,362.58,26001574.54,47.88,53.29,54.97,56.72,57.38,58.12,59.77,120.59,159.66,20.08
Inter Token Latency (ms),13.37,10.96,17.90,13691.40,11.27,11.91,12.27,12.76,13.29,13.95,14.61,15.00,15.98,0.94
Output Sequence Length (tokens),1920.05,126.00,4096.00,1966128.00,281.00,438.00,586.00,848.25,1502.50,2892.25,4096.00,4096.00,4096.00,1280.81
Output Token Count (tokens),417.33,1.00,1203.00,369335.00,63.00,142.00,180.40,256.00,370.00,544.00,718.00,828.60,986.32,211.42
Output Token Throughput Per User (tokens/sec/user),75.16,55.85,91.28,76961.24,62.58,66.68,68.43,71.67,75.27,78.38,81.52,83.96,88.71,5.22
Prefill Throughput Per User (tokens/sec/user),122.47,6.65,1043.84,125409.18,13.60,31.79,42.29,62.02,91.62,140.05,228.15,336.84,533.05,112.79
Reasoning Token Count (tokens),1559.37,66.00,4096.00,1596793.00,168.00,275.00,368.00,563.00,1034.00,2300.75,4096.00,4096.00,4096.00,1291.80
Request Latency (ms),26158.11,2354.99,68654.28,26785906.63,4885.93,6486.26,8411.73,12353.78,20199.68,39860.27,53599.52,55883.33,61370.81,16750.36
Time to First Output Token (ms),16352.88,1554.65,58359.02,14455946.53,2935.38,4152.55,5296.26,7780.37,12520.67,21577.99,34506.21,41650.29,50929.12,11612.09
Time to First Token (ms),765.95,421.28,3159.51,784332.09,453.45,499.17,512.55,569.99,630.77,726.78,1005.80,2678.29,2876.72,497.61
Time to Second Token (ms),66.75,31.64,213.76,68351.03,51.14,52.55,53.30,54.71,56.75,57.65,60.75,195.25,197.61,36.74
Tokens In Flight (tokens),159274.94,0.00,236738.05,,,,,,178336.86,,203682.81,211835.45,224715.50,53638.19
Usage Completion Tokens (tokens),1920.05,126.00,4096.00,1966128.00,281.00,438.00,586.00,848.25,1502.50,2892.25,4096.00,4096.00,4096.00,1280.81
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Usage Reasoning Tokens (tokens),1559.37,66.00,4096.00,1596793.00,168.00,275.00,368.00,563.00,1034.00,2300.75,4096.00,4096.00,4096.00,1291.80
Usage Total Tokens (tokens),2000.48,150.00,4808.00,2048491.00,299.00,482.00,632.00,886.50,1554.50,3067.25,4182.00,4248.00,4383.00,1314.09

Metric,Value
Benchmark Duration (sec),240.25
Input Token Throughput (tokens/sec),342.81
Output Token Throughput (tokens/sec),8183.38
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),4.26
Total Input Sequence Length (tokens),82363.00
Total Output Sequence Length (tokens),1966128.00
Total Output Tokens (tokens),369335.00
Total Reasoning Tokens (tokens),1596793.00
Total Token Throughput (tokens/sec),8526.19
Total Usage Completion Tokens (tokens),1966128.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),82363.00
Total Usage Reasoning Tokens (tokens),1596793.00
Total Usage Total Tokens (tokens),2048491.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
