Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1261.87,0.00,2383.44,,,,,,849.94,,1954.16,1993.95,2096.27,553.16
Active Decode Throughput Per User (tokens/sec/user),52.97,0.00,191.35,,,,,,34.48,,81.53,83.42,89.54,23.61
Active Prefill Throughput (tokens/sec),11241.33,95.12,73545.52,,,,,,11319.43,,13389.98,14297.68,27035.36,5317.90
Active Prefill Throughput Per User (tokens/sec/user),114.05,88.49,1183.11,,,,,,112.75,,128.75,137.30,255.05,38.62
Active Total Throughput (tokens/sec),12321.36,35.28,73545.52,,,,,,12503.24,,14765.86,16114.49,28847.22,5498.34
Credit-to-Start Latency (ms),1.45,0.53,24.57,1486.33,0.69,0.89,1.02,1.24,1.39,1.52,1.72,2.09,2.85,0.99
Decode Duration (ms),17882.96,901.47,51204.26,18312150.48,3862.11,8114.96,10454.85,13379.78,17213.62,21400.17,25076.17,29274.13,43931.18,7024.63
E2E Output Token Throughput (tokens/sec/user),11.91,0.91,81.58,12200.17,2.38,5.12,6.98,8.96,10.79,12.29,14.73,18.95,59.71,8.46
Effective Concurrency,120.31,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,24.37
Effective Decode Concurrency,24.12,0.00,28.00,,,,,,24.00,,26.00,27.00,27.00,2.95
Effective Decode Throughput (tokens/sec),1257.71,0.00,2383.44,,,,,,849.04,,1954.09,1993.90,2095.82,556.97
Effective Decode Throughput Per User (tokens/sec/user),52.79,0.00,191.35,,,,,,34.45,,81.52,83.40,89.54,23.76
Effective Latency (CO-aware) (ms),89217.38,10112.65,144408.29,91358593.85,16631.38,50831.98,65775.74,78669.57,89643.37,103501.04,115858.41,122166.64,132942.83,22210.62
Effective Prefill Concurrency,96.19,0.00,128.00,,,,,,103.00,,105.00,105.00,107.00,23.30
Effective Prefill Throughput (tokens/sec),11063.59,0.00,73545.52,,,,,,11278.34,,13342.56,14291.83,27035.36,5458.88
Effective Prefill Throughput Per User (tokens/sec/user),112.25,0.00,1183.11,,,,,,112.57,,128.29,137.06,255.05,40.87
Effective Total Throughput (tokens/sec),12321.30,0.00,73545.52,,,,,,12501.34,,14765.86,16114.49,28847.22,5498.39
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,283.28,23.00,543.00,290081.00,62.46,142.00,198.30,254.00,291.00,327.00,353.00,372.85,415.77,67.78
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.31,0.00,25.35,322.48,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.50,4.88,1.90
HTTP Connection Overhead (ms),0.37,0.00,29.23,380.07,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.50,8.52,2.11
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),122.29,10.97,229.61,125224.17,27.81,61.60,85.61,110.14,125.76,140.77,151.71,159.63,177.45,28.79
HTTP Data Sent (KB),35.04,31.97,37.58,35881.49,32.89,33.62,33.96,34.54,35.00,35.53,36.17,36.52,37.38,0.89
HTTP DNS Lookup (ms),0.06,0.00,3.94,57.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.45
HTTP Duration (excl. conn) (ms),89215.86,10112.08,144406.84,91357041.05,16630.63,50829.75,65774.73,78668.57,89641.88,103499.50,115856.27,122164.83,132941.63,22210.50
HTTP Receiving (ms),17885.86,901.47,51204.26,18315124.92,3935.11,8114.97,10454.85,13379.79,17213.62,21400.18,25076.17,29309.24,43931.18,7023.11
HTTP Sending (ms),0.46,0.10,25.56,470.86,0.11,0.12,0.12,0.13,0.15,0.16,0.38,1.66,5.11,1.90
HTTP Total Time (ms),89216.23,10112.51,144406.84,91357421.12,16631.23,50830.83,65774.73,78668.57,89641.88,103499.50,115857.38,122165.13,132941.63,22210.49
HTTP Waiting (TTFB) (ms),71329.54,2502.01,124762.73,73041445.27,4499.07,22969.80,50918.39,62193.91,72780.22,84626.03,94689.08,99580.30,106906.77,20422.91
Input Sequence Length (tokens),8204.01,8204.00,8205.00,8400910.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.12
Inter Chunk Latency (ms),63.36,23.18,26353.08,18312150.48,36.01,39.31,40.34,40.73,41.30,91.85,94.45,95.47,98.17,265.12
Inter Token Latency (ms),19.63,8.22,181.97,20106.20,9.68,11.22,12.27,14.52,18.46,22.28,26.71,32.22,47.85,9.35
OSL Mismatch Diff % (%),-8.82,-92.68,0.00,-9036.62,-80.23,-60.83,-41.02,-1.66,0.00,0.00,0.00,0.00,0.00,19.57
Output Sequence Length (tokens),933.63,75.00,1024.00,956041.00,202.45,401.15,604.00,1007.00,1024.00,1024.00,1024.00,1024.00,1024.00,200.43
Output Token Count (tokens),225.29,3.00,1014.00,113320.00,5.02,17.10,49.20,137.50,222.00,289.00,361.00,442.50,739.52,141.79
Output Token Throughput Per User (tokens/sec/user),57.22,5.50,121.71,58596.68,20.90,31.03,37.44,44.88,54.17,68.87,81.53,89.10,103.28,17.73
Prefill Throughput Per User (tokens/sec/user),170.36,65.76,3278.65,174449.16,76.74,82.39,86.64,96.94,112.72,131.91,161.12,357.16,1824.06,319.08
Reasoning Token Count (tokens),822.97,10.00,1024.00,842721.00,71.69,151.30,352.50,680.00,1024.00,1024.00,1024.00,1024.00,1024.00,279.98
Request Latency (ms),89213.03,10112.12,144406.91,91354139.33,16630.68,50829.80,65774.79,78668.64,89641.58,103499.56,115798.25,122164.91,132941.68,22210.84
Time to First Output Token (ms),83827.48,7485.45,139066.86,42165221.19,13727.19,46141.92,61233.34,72693.54,84094.90,98462.76,109875.59,115636.37,132963.07,22260.37
Time to First Token (ms),71330.07,2502.25,124762.96,73041988.85,4499.70,22970.07,50918.61,62194.12,72780.43,84626.25,94689.31,99580.52,106907.00,20422.85
Time to Second Token (ms),117.88,23.18,17490.21,120707.03,30.52,33.27,34.87,35.74,37.18,85.95,89.57,90.80,93.77,857.21
Tokens In Flight (tokens),997983.71,0.00,1065489.55,,,,,,1060915.13,,1062825.55,1063243.45,1064030.79,200288.54
Usage Completion Tokens (tokens),933.63,75.00,1024.00,956041.00,202.45,401.15,604.00,1007.00,1024.00,1024.00,1024.00,1024.00,1024.00,200.43
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,8400910.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.12
Usage Reasoning Tokens (tokens),822.97,10.00,1024.00,842721.00,71.69,151.30,352.50,680.00,1024.00,1024.00,1024.00,1024.00,1024.00,279.98
Usage Total Tokens (tokens),9137.65,8279.00,9229.00,9356951.00,8406.45,8605.15,8808.00,9211.00,9228.00,9228.00,9228.00,9228.00,9228.00,200.42

Metric,Value
Benchmark Duration (sec),759.33
Input Token Throughput (tokens/sec),11063.59
OSL Mismatch Count,242.00
Output Token Throughput (tokens/sec),1259.06
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),1.35
Total Input Sequence Length (tokens),8400910.00
Total Output Sequence Length (tokens),956041.00
Total Output Tokens (tokens),113320.00
Total Reasoning Tokens (tokens),842721.00
Total Token Throughput (tokens/sec),12322.64
Total Usage Completion Tokens (tokens),956041.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),8400910.00
Total Usage Reasoning Tokens (tokens),842721.00
Total Usage Total Tokens (tokens),9356951.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
