Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2578.30,0.00,3615.18,,,,,,2879.64,,3047.37,3097.82,3225.26,788.56
Active Decode Throughput Per User (tokens/sec/user),95.79,0.00,271.69,,,,,,93.57,,101.27,121.71,137.64,9.73
Active Prefill Throughput (tokens/sec),97.64,29.08,1176.16,,,,,,67.85,,146.43,177.76,811.59,116.39
Active Prefill Throughput Per User (tokens/sec/user),57.87,29.08,146.43,,,,,,56.63,,68.69,76.79,91.05,12.17
Active Total Throughput (tokens/sec),2611.15,35.64,3161.86,,,,,,2934.88,,3043.92,3062.02,3120.24,812.67
Credit-to-Start Latency (ms),1.59,0.55,9.31,405.82,0.65,0.72,0.78,0.92,1.17,1.97,3.02,3.55,4.79,1.05
Decode Duration (ms),18001.19,2628.91,53106.83,4608305.75,3110.26,3981.75,5242.10,7005.72,11124.18,26048.80,44842.14,47747.62,50702.19,14801.50
E2E Output Token Throughput (tokens/sec/user),91.37,75.58,154.48,23391.55,77.41,79.87,81.00,85.00,90.65,96.13,101.37,104.61,121.09,9.24
Effective Concurrency,28.26,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,8.81
Effective Decode Concurrency,27.47,0.00,32.00,,,,,,31.00,,32.00,32.00,32.00,8.76
Effective Decode Throughput (tokens/sec),2568.38,0.00,3615.18,,,,,,2878.32,,3047.33,3097.44,3225.26,803.07
Effective Decode Throughput Per User (tokens/sec/user),95.42,0.00,271.69,,,,,,93.55,,101.26,121.70,137.64,11.38
Effective Latency (CO-aware) (ms),18528.61,3161.87,53503.71,4743323.23,3661.20,4495.99,5780.10,7527.09,11669.87,26579.56,45330.02,48188.87,51235.04,14797.79
Effective Prefill Concurrency,0.79,0.00,32.00,,,,,,0.00,,2.00,2.00,4.00,2.25
Effective Prefill Throughput (tokens/sec),42.67,0.00,1176.16,,,,,,0.00,,116.18,139.06,210.17,90.92
Effective Prefill Throughput Per User (tokens/sec/user),25.29,0.00,146.43,,,,,,0.00,,64.16,68.12,88.48,29.81
Effective Total Throughput (tokens/sec),2611.05,0.00,3161.86,,,,,,2934.88,,3043.92,3062.02,3120.24,812.82
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,405.30,61.00,1190.00,103758.00,71.30,90.75,119.00,158.00,250.50,585.25,1021.50,1071.50,1132.35,332.74
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.30,0.00,5.74,75.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,5.58,1.17
HTTP Connection Overhead (ms),0.56,0.00,10.86,143.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.59,10.61,2.21
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),174.97,27.36,512.40,44791.32,32.04,40.29,52.53,69.21,107.69,250.34,434.69,461.33,486.01,142.69
HTTP Data Sent (KB),0.23,0.19,0.34,59.77,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.26,0.00,5.12,67.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99,5.02,1.04
HTTP Duration (excl. conn) (ms),18526.95,3161.05,53501.36,4742899.10,3660.10,4494.93,5778.06,7524.06,11668.99,26578.62,45326.48,48187.36,51234.22,14797.85
HTTP Receiving (ms),18008.42,2673.88,53106.84,4610156.77,3110.26,3981.76,5256.15,7011.92,11124.18,26048.81,44842.15,47747.63,50702.18,14798.71
HTTP Sending (ms),0.46,0.11,6.13,118.04,0.11,0.11,0.12,0.13,0.15,0.16,0.23,4.07,5.94,1.23
HTTP Total Time (ms),18527.51,3161.05,53501.36,4743042.11,3660.10,4494.93,5778.06,7524.06,11668.99,26578.62,45326.48,48187.36,51234.22,14797.89
HTTP Waiting (TTFB) (ms),518.06,391.50,859.51,132624.29,392.69,396.46,398.46,441.27,488.50,538.85,728.66,769.01,849.27,111.76
Input Sequence Length (tokens),27.98,20.00,59.00,7162.00,20.00,23.00,23.00,25.00,27.00,30.00,32.00,36.00,44.35,4.70
Inter Chunk Latency (ms),44.54,22.96,134.96,4608305.75,39.23,41.56,43.39,44.30,44.55,44.83,45.49,46.87,49.30,2.79
Inter Token Latency (ms),10.51,6.35,12.97,2690.90,8.04,9.03,9.18,9.82,10.55,11.29,11.80,12.10,12.43,1.02
Output Sequence Length (tokens),1684.89,273.00,4096.00,431332.00,353.30,414.25,511.50,667.00,1070.00,2274.25,4096.00,4096.00,4096.00,1335.15
Output Token Count (tokens),329.60,1.00,1005.00,69546.00,89.70,136.50,163.00,226.00,299.00,409.50,543.00,605.50,750.40,151.94
Output Token Throughput Per User (tokens/sec/user),96.10,77.11,157.59,24602.43,80.44,82.63,84.77,88.61,94.79,101.85,108.97,110.72,124.57,10.17
Prefill Throughput Per User (tokens/sec/user),56.14,28.32,146.43,14371.51,29.87,34.75,38.65,47.75,54.30,63.35,73.46,78.86,94.45,14.45
Reasoning Token Count (tokens),1413.23,116.00,4096.00,361786.00,148.50,214.00,263.50,365.25,707.00,1965.00,4096.00,4096.00,4096.00,1426.02
