Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),731.52,0.00,1113.96,,,,,,817.17,,876.62,895.25,948.15,203.74
Active Decode Throughput Per User (tokens/sec/user),104.19,0.00,331.59,,,,,,106.70,,121.27,128.04,154.32,22.70
Active Prefill Throughput (tokens/sec),54.47,15.62,285.58,,,,,,46.58,,80.68,103.37,163.33,30.47
Active Prefill Throughput Per User (tokens/sec/user),43.57,13.42,74.58,,,,,,43.41,,54.31,58.82,66.47,9.64
Active Total Throughput (tokens/sec),742.66,15.62,850.57,,,,,,791.25,,826.26,835.95,850.57,134.57
Credit-to-Start Latency (ms),1.45,0.60,3.82,144.69,0.61,0.72,0.74,0.88,1.08,1.70,3.15,3.32,3.79,0.85
Decode Duration (ms),15540.61,1928.79,46061.40,1554061.37,2647.06,3783.49,4379.11,6399.23,9305.37,20913.71,40749.26,42043.46,43874.90,13011.67
E2E Output Token Throughput (tokens/sec/user),97.26,73.51,150.53,9725.61,75.04,86.08,88.73,92.15,97.47,101.24,105.48,109.32,120.72,9.06
Effective Concurrency,7.41,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.52
Effective Decode Concurrency,7.10,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.56
Effective Decode Throughput (tokens/sec),729.98,0.00,1113.96,,,,,,816.94,,876.47,895.24,948.15,206.26
Effective Decode Throughput Per User (tokens/sec/user),103.97,0.00,331.59,,,,,,106.70,,121.27,128.04,154.32,23.18
Effective Latency (CO-aware) (ms),16223.62,2482.09,46767.93,1622362.14,3222.49,4470.74,5073.27,7007.23,9984.57,21625.33,41208.00,42670.64,46115.86,13024.62
Effective Prefill Concurrency,0.31,0.00,8.00,,,,,,0.00,,1.00,1.00,3.00,0.71
Effective Prefill Throughput (tokens/sec),12.66,0.00,285.58,,,,,,0.00,,48.47,57.76,106.61,27.29
Effective Prefill Throughput Per User (tokens/sec/user),10.12,0.00,74.58,,,,,,0.00,,44.30,50.79,58.82,18.98
Effective Total Throughput (tokens/sec),742.64,0.00,850.57,,,,,,791.25,,826.26,835.95,850.57,134.62
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,397.64,49.00,1148.00,39764.00,66.82,98.55,112.30,161.50,237.50,534.25,1031.70,1058.70,1145.03,335.85
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
