Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),740.88,0.00,1414.51,,,,,,720.80,,944.68,1002.98,1146.48,185.33
Active Decode Throughput Per User (tokens/sec/user),104.39,0.00,315.51,,,,,,104.53,,128.76,147.38,154.54,19.58
Active Prefill Throughput (tokens/sec),1622.78,46.03,6801.58,,,,,,1686.99,,3208.48,3602.27,5677.61,1346.95
Active Prefill Throughput Per User (tokens/sec/user),1403.59,46.03,3602.27,,,,,,1478.48,,2959.10,3208.48,3602.27,1132.81
Active Total Throughput (tokens/sec),1131.74,130.70,7441.96,,,,,,830.24,,2726.92,3487.51,4381.01,956.20
Credit-to-Start Latency (ms),1.45,0.40,4.15,231.42,0.43,0.48,0.59,0.85,1.34,1.95,2.52,2.82,3.53,0.76
Decode Duration (ms),15825.71,1526.80,61384.02,2532113.33,1580.32,2406.87,3736.46,6128.72,14312.24,23128.50,30612.88,33473.34,43199.14,10810.12
E2E Output Token Throughput (tokens/sec/user),105.20,51.03,161.20,16831.64,57.60,69.25,74.78,84.26,102.64,123.93,144.06,150.35,158.27,25.77
Effective Concurrency,7.54,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.55
Effective Decode Concurrency,7.25,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.59
Effective Decode Throughput (tokens/sec),740.21,0.00,1414.51,,,,,,720.74,,944.60,1002.73,1146.48,186.59
Effective Decode Throughput Per User (tokens/sec/user),104.30,0.00,315.51,,,,,,104.50,,128.72,147.37,154.54,19.82
Effective Latency (CO-aware) (ms),16463.43,2035.04,62353.23,2634148.26,2275.45,2999.31,4218.21,6723.13,15033.93,23779.84,31303.41,33973.73,43869.96,10857.16
Effective Prefill Concurrency,0.29,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.61
Effective Prefill Throughput (tokens/sec),391.51,0.00,6801.58,,,,,,0.00,,2083.95,2777.61,3672.67,959.04
Effective Prefill Throughput Per User (tokens/sec/user),338.62,0.00,3602.27,,,,,,0.00,,1714.81,2512.88,3208.48,818.67
Effective Total Throughput (tokens/sec),1131.71,0.00,7441.96,,,,,,830.24,,2726.92,3487.51,4381.01,956.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,430.22,42.00,1694.00,68835.00,43.59,65.85,101.70,166.75,385.00,633.25,848.40,926.20,1161.31,295.09
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),185.60,19.29,721.28,29696.64,19.97,29.96,45.13,73.03,166.58,271.78,363.70,399.33,498.35,126.27
HTTP Data Sent (KB),3.59,0.19,18.31,574.24,0.22,0.24,0.26,0.34,1.41,5.92,10.40,11.34,16.28,4.23
