Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2625.77,0.00,6546.74,,,,,,2372.52,,5515.77,5842.45,6119.00,1769.20
Active Decode Throughput Per User (tokens/sec/user),76.04,0.00,324.55,,,,,,74.32,,106.63,118.01,139.20,22.04
Active Prefill Throughput (tokens/sec),3331.72,54.51,9890.66,,,,,,2661.61,,6246.60,7795.73,9890.66,1991.11
Active Prefill Throughput Per User (tokens/sec/user),1944.09,51.93,3178.75,,,,,,2029.72,,2897.71,3067.86,3178.75,742.45
Active Total Throughput (tokens/sec),3969.98,54.51,13070.41,,,,,,3668.82,,7723.22,8652.22,12793.23,2946.73
Credit-to-Start Latency (ms),1.87,0.43,9.38,298.96,0.49,0.60,0.79,1.00,1.76,2.56,3.10,3.38,4.90,1.12
Decode Duration (ms),24643.87,2708.57,58924.57,3943019.70,3167.25,4627.54,6777.02,12024.10,24144.86,36108.03,43941.46,50206.50,58619.88,14651.48
E2E Output Token Throughput (tokens/sec/user),64.81,34.96,103.28,10369.21,38.28,48.00,51.56,55.92,64.75,72.33,79.31,84.78,97.77,11.98
Effective Concurrency,40.10,0.00,80.00,,,,,,40.00,,78.00,80.00,80.00,25.86
Effective Decode Concurrency,38.65,0.00,80.00,,,,,,38.00,,76.00,78.00,80.00,25.28
Effective Decode Throughput (tokens/sec),2607.51,0.00,6546.74,,,,,,2365.88,,5512.61,5841.44,6119.00,1776.48
Effective Decode Throughput Per User (tokens/sec/user),75.52,0.00,324.55,,,,,,74.29,,106.57,118.00,139.20,22.85
Effective Latency (CO-aware) (ms),25586.16,3320.91,59993.05,4093785.12,4033.68,5352.75,7717.86,12734.40,25143.03,37113.09,44909.80,51175.28,59557.10,14683.77
Effective Prefill Concurrency,1.45,0.00,80.00,,,,,,0.00,,2.00,3.00,28.00,7.62
Effective Prefill Throughput (tokens/sec),1362.22,0.00,9890.66,,,,,,0.00,,4177.83,5985.72,9548.82,2074.57
Effective Prefill Throughput Per User (tokens/sec/user),794.87,0.00,3178.75,,,,,,0.00,,2479.32,2773.10,3178.75,1067.17
Effective Total Throughput (tokens/sec),3969.73,0.00,13070.41,,,,,,3668.82,,7723.22,8652.22,12793.23,2946.80
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,451.02,43.00,1260.00,72164.00,59.31,73.70,115.90,208.25,424.50,642.00,839.70,985.15,1093.15,283.93
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.58,0.00,24.43,253.37,0.00,0.00,0.00,0.00,0.00,2.48,4.84,6.30,21.54,3.49
HTTP Connection Overhead (ms),2.06,0.00,28.75,329.22,0.00,0.00,0.00,0.00,0.00,2.48,8.64,11.40,21.54,4.41
HTTP Connection Reused (ratio),0.60,0.00,1.00,96.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),194.42,19.60,539.38,31107.92,26.46,32.77,51.27,88.97,182.14,278.48,363.63,424.19,469.76,121.93
HTTP Data Sent (KB),3.64,0.19,18.14,581.68,0.22,0.24,0.26,0.34,1.42,6.26,10.28,11.89,15.71,4.27
HTTP DNS Lookup (ms),0.47,0.00,5.48,75.85,0.00,0.00,0.00,0.00,0.00,0.00,0.30,4.97,5.43,1.44
HTTP Duration (excl. conn) (ms),25584.21,3320.43,59990.21,4093474.12,4032.22,5351.96,7716.95,12732.98,25140.75,37111.56,44908.76,51174.21,59556.11,14683.71
HTTP Receiving (ms),24656.40,2708.57,58924.58,3945023.53,3167.28,4627.59,6777.03,12062.41,24225.40,36146.64,43988.47,50257.16,58620.01,14650.71
HTTP Sending (ms),1.76,0.12,24.68,281.53,0.12,0.13,0.14,0.15,0.19,2.67,5.10,6.54,21.71,3.51
HTTP Total Time (ms),25586.27,3320.43,59993.97,4093803.35,4036.51,5351.96,7718.13,12733.74,25146.67,37119.97,44909.16,51174.74,59556.11,14682.63
HTTP Waiting (TTFB) (ms),926.06,535.70,1573.35,148169.07,549.11,592.94,687.49,828.50,915.77,1067.35,1106.66,1111.19,1381.57,174.78
Input Sequence Length (tokens),869.12,24.00,4166.00,139059.00,25.18,30.95,34.00,50.00,312.00,1454.50,2426.00,2779.40,4150.82,1054.51
Inter Chunk Latency (ms),54.79,25.17,223.89,3943019.70,32.18,44.72,45.95,48.99,50.05,50.99,52.76,124.81,166.97,23.46
Inter Token Latency (ms),15.09,9.41,26.25,2413.89,9.71,11.24,11.77,12.89,14.64,17.22,18.70,19.80,24.32,3.08
Output Sequence Length (tokens),1664.64,215.00,4096.00,266342.00,242.18,331.95,431.70,809.75,1569.00,2308.50,2940.00,4096.00,4096.00,1035.75
Output Token Count (tokens),506.46,10.00,1671.00,77488.00,15.52,28.60,43.20,130.00,363.00,812.00,1182.40,1358.20,1668.92,442.06
Output Token Throughput Per User (tokens/sec/user),68.90,38.09,106.26,11024.65,41.12,50.52,53.48,58.07,68.30,77.60,84.96,88.96,103.02,13.32
Prefill Throughput Per User (tokens/sec/user),926.09,21.61,3178.75,148174.34,24.82,32.66,37.06,53.96,384.43,1870.32,2411.40,2538.84,3100.27,983.57
Reasoning Token Count (tokens),1180.34,38.00,4096.00,188854.00,102.54,214.35,260.00,606.75,933.50,1341.25,2574.30,3520.95,4096.00,944.65
Request Latency (ms),25571.77,3320.49,59990.30,4091483.75,4032.34,5352.02,7670.96,12733.05,25060.40,37073.11,44857.27,51123.63,59556.07,14684.46
Time to First Output Token (ms),16437.39,1527.93,53015.39,2514920.91,2105.07,3898.09,4613.24,8872.79,15342.63,21672.73,29891.13,35968.93,45373.71,9814.30
Time to First Token (ms),927.90,535.94,1573.57,148464.05,549.36,593.13,687.74,828.73,917.14,1067.56,1110.85,1112.37,1381.80,175.48
Time to Second Token (ms),95.37,30.12,221.81,15259.20,41.57,44.69,46.07,46.88,50.05,192.82,194.21,194.40,194.79,68.68
Tokens In Flight (tokens),81070.77,0.00,137409.24,,,,,,92855.50,,124867.46,129965.38,134605.00,39790.05
Usage Completion Tokens (tokens),1664.64,215.00,4096.00,266342.00,242.18,331.95,431.70,809.75,1569.00,2308.50,2940.00,4096.00,4096.00,1035.75
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),869.12,24.00,4166.00,139059.00,25.18,30.95,34.00,50.00,312.00,1454.50,2426.00,2779.40,4150.82,1054.51
Usage Reasoning Tokens (tokens),1180.34,38.00,4096.00,188854.00,102.54,214.35,260.00,606.75,933.50,1341.25,2574.30,3520.95,4096.00,944.65
Usage Total Tokens (tokens),2533.76,285.00,8239.00,405401.00,292.59,484.70,637.30,1269.75,2068.50,3554.50,4863.60,5721.00,6894.96,1691.51

Metric,Value
Benchmark Duration (sec),102.08
Input Token Throughput (tokens/sec),1362.22
Output Token Throughput (tokens/sec),2609.08
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.57
Total Input Sequence Length (tokens),139059.00
Total Output Sequence Length (tokens),266342.00
Total Output Tokens (tokens),77488.00
Total Reasoning Tokens (tokens),188854.00
Total Token Throughput (tokens/sec),3971.30
Total Usage Completion Tokens (tokens),266342.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),139059.00
Total Usage Reasoning Tokens (tokens),188854.00
Total Usage Total Tokens (tokens),405401.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
