Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1236.96,0.00,2043.17,,,,,,1284.79,,1633.75,1692.31,1762.78,379.03
Active Decode Throughput Per User (tokens/sec/user),90.01,0.00,302.78,,,,,,88.97,,105.98,109.31,146.22,13.44
Active Prefill Throughput (tokens/sec),1940.13,42.01,6434.74,,,,,,2039.13,,3369.36,4958.44,6395.02,1501.90
Active Prefill Throughput Per User (tokens/sec/user),1619.06,42.01,3495.75,,,,,,1611.30,,3226.00,3349.64,3495.75,1213.20
Active Total Throughput (tokens/sec),1885.68,122.06,7683.71,,,,,,1435.54,,4106.44,4616.60,6700.33,1336.46
Credit-to-Start Latency (ms),1.62,0.40,6.14,258.51,0.44,0.49,0.62,0.85,1.42,2.22,2.75,3.43,4.43,0.97
Decode Duration (ms),19072.82,1333.36,52860.30,3051650.88,1711.29,2935.44,3771.32,7622.56,17901.15,28628.47,38262.87,41745.99,49082.71,12846.77
E2E Output Token Throughput (tokens/sec/user),92.52,46.05,148.09,14803.53,47.28,55.15,65.59,73.64,89.61,110.21,129.46,133.43,141.93,24.34
Effective Concurrency,14.33,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,3.94
Effective Decode Concurrency,13.89,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,3.92
Effective Decode Throughput (tokens/sec),1234.92,0.00,2043.17,,,,,,1284.26,,1633.44,1692.31,1762.78,382.02
Effective Decode Throughput Per User (tokens/sec/user),89.86,0.00,302.78,,,,,,88.95,,105.98,109.31,146.22,13.91
Effective Latency (CO-aware) (ms),19691.70,1785.41,53359.18,3150672.37,2385.57,3424.03,4410.64,8013.43,18435.34,29294.42,38816.09,42305.91,49706.53,12879.80
Effective Prefill Concurrency,0.45,0.00,16.00,,,,,,0.00,,1.00,2.00,2.00,1.01
Effective Prefill Throughput (tokens/sec),650.71,0.00,6434.74,,,,,,0.00,,2944.79,3320.68,5388.78,1263.17
Effective Prefill Throughput Per User (tokens/sec/user),543.03,0.00,3495.75,,,,,,0.00,,2636.03,3045.37,3369.36,1038.26
Effective Total Throughput (tokens/sec),1885.64,0.00,7683.71,,,,,,1435.54,,4106.44,4616.60,6700.33,1336.47
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,466.14,34.00,1265.00,74583.00,42.95,73.50,93.90,184.25,445.00,702.00,938.20,1018.40,1187.79,313.27
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),200.80,15.83,540.53,32128.31,19.67,32.53,41.50,79.72,191.26,302.57,398.56,434.83,510.33,134.02
HTTP Data Sent (KB),3.70,0.19,17.98,592.60,0.22,0.24,0.26,0.34,1.44,6.32,10.51,11.86,16.91,4.43
