Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1011.16,0.00,1686.98,,,,,,1134.78,,1341.15,1366.47,1412.42,358.60
Active Decode Throughput Per User (tokens/sec/user),163.87,0.00,367.99,,,,,,164.62,,175.25,179.17,193.73,10.78
Active Prefill Throughput (tokens/sec),227.34,67.44,907.08,,,,,,193.67,,427.58,550.79,731.13,150.24
Active Prefill Throughput Per User (tokens/sec/user),135.79,67.44,240.79,,,,,,121.36,,203.85,218.98,240.79,43.26
Active Total Throughput (tokens/sec),1109.01,83.62,1524.47,,,,,,1251.29,,1367.35,1374.98,1400.79,376.56
Credit-to-Start Latency (ms),0.82,0.54,2.51,81.98,0.54,0.60,0.64,0.68,0.78,0.87,1.00,1.10,2.27,0.27
Decode Duration (ms),3988.00,1183.87,13895.89,398800.08,1471.34,1791.77,1944.37,2748.55,3551.51,4559.69,5924.26,7606.95,11483.49,2118.90
E2E Output Token Throughput (tokens/sec/user),144.28,105.98,172.01,14427.97,108.91,124.40,125.78,137.83,145.14,152.77,158.93,161.46,170.75,12.50
Effective Concurrency,6.97,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.34
Effective Decode Concurrency,6.16,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,2.30
Effective Decode Throughput (tokens/sec),1001.39,0.00,1686.98,,,,,,1133.54,,1341.06,1366.10,1412.42,370.32
Effective Decode Throughput Per User (tokens/sec/user),162.29,0.00,367.99,,,,,,164.53,,175.11,179.07,193.73,19.29
Effective Latency (CO-aware) (ms),4520.95,1752.82,14273.89,452095.34,1926.07,2318.02,2498.74,3327.52,4140.93,5045.65,6515.76,8095.44,12021.42,2106.90
Effective Prefill Concurrency,0.82,0.00,8.00,,,,,,0.00,,2.00,3.00,6.00,1.23
Effective Prefill Throughput (tokens/sec),107.56,0.00,907.08,,,,,,0.00,,311.61,404.55,673.82,153.50
Effective Prefill Throughput Per User (tokens/sec/user),64.24,0.00,240.79,,,,,,0.00,,167.04,202.84,233.28,74.04
Effective Total Throughput (tokens/sec),1108.95,0.00,1524.47,,,,,,1251.29,,1367.35,1374.98,1400.79,376.64
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,112.48,34.00,381.00,11248.00,40.93,50.80,55.00,76.75,101.00,125.75,170.10,213.10,380.01,61.24
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),49.63,15.81,165.24,4962.85,18.77,23.04,25.06,34.36,44.75,55.55,74.13,92.25,164.59,26.32
HTTP Data Sent (KB),0.39,0.24,0.69,38.69,0.26,0.27,0.28,0.31,0.37,0.46,0.51,0.55,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4520.07,1752.14,14273.05,452006.77,1925.05,2317.09,2497.93,3326.63,4140.12,5044.91,6514.79,8094.77,12020.60,2106.92
HTTP Receiving (ms),3991.59,1183.88,13895.90,399159.32,1471.35,1791.78,1964.15,2748.55,3551.51,4559.69,5924.26,7606.95,11483.50,2119.62
HTTP Sending (ms),0.14,0.11,0.19,13.73,0.11,0.12,0.12,0.12,0.13,0.15,0.16,0.17,0.18,0.02
HTTP Total Time (ms),4520.07,1752.14,14273.05,452006.77,1925.05,2317.09,2497.93,3326.63,4140.12,5044.91,6514.79,8094.77,12020.60,2106.92
HTTP Waiting (TTFB) (ms),528.34,376.98,777.06,52833.72,396.00,417.18,427.60,456.66,518.32,576.71,623.31,742.76,776.94,89.94
Input Sequence Length (tokens),69.71,35.00,136.00,6971.00,39.95,41.95,46.90,54.75,64.50,85.00,100.00,104.10,133.03,21.27
Inter Chunk Latency (ms),35.81,22.81,113.24,398800.08,28.38,31.23,33.35,35.28,35.90,36.43,38.14,38.82,41.09,2.76
Inter Token Latency (ms),6.02,5.05,8.20,602.45,5.10,5.22,5.41,5.62,5.92,6.29,6.68,7.36,7.67,0.59
Output Sequence Length (tokens),649.98,218.00,1819.00,64998.00,247.70,295.85,347.60,484.00,594.00,740.25,930.80,1077.25,1814.05,295.00
Output Token Count (tokens),158.24,48.00,317.00,15824.00,52.95,75.75,92.90,117.50,147.00,197.25,244.20,279.10,302.15,60.14
Output Token Throughput Per User (tokens/sec/user),167.48,121.99,198.07,16748.24,130.39,135.96,149.68,158.86,168.82,177.89,184.76,191.63,195.93,15.31
Prefill Throughput Per User (tokens/sec/user),136.44,63.75,302.30,13644.43,64.36,71.58,83.26,97.65,121.92,167.90,204.62,229.74,294.62,50.54
