Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7370.21,0.00,11296.79,,,,,,7837.27,,9460.65,9734.94,10386.48,2135.10
Active Decode Throughput Per User (tokens/sec/user),55.93,0.00,273.34,,,,,,52.85,,71.88,80.70,121.68,14.33
Active Prefill Throughput (tokens/sec),135.66,0.66,5343.24,,,,,,129.94,,154.96,185.70,277.33,227.70
Active Prefill Throughput Per User (tokens/sec/user),1.32,0.60,24.06,,,,,,1.30,,1.43,1.64,2.48,0.88
Active Total Throughput (tokens/sec),7481.65,3.18,10472.46,,,,,,8003.50,,8906.94,9364.99,10376.62,2114.99
Credit-to-Start Latency (ms),1.75,0.32,22.45,3576.57,0.44,0.68,0.78,0.96,1.27,2.18,3.37,3.63,5.00,1.48
Decode Duration (ms),32242.45,2595.46,175040.93,66032545.94,4238.86,5925.65,7085.47,10132.63,18996.18,52090.51,74911.90,82561.12,119465.88,28587.43
E2E Output Token Throughput (tokens/sec/user),31.41,3.42,84.18,64320.43,8.79,12.55,14.86,20.15,28.64,40.45,49.98,63.46,72.99,14.84
Effective Concurrency,225.01,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,72.24
Effective Decode Concurrency,139.67,0.00,194.00,,,,,,150.00,,166.00,170.00,189.00,40.20
Effective Decode Throughput (tokens/sec),7360.10,0.00,11296.79,,,,,,7833.91,,9459.71,9734.94,10386.48,2151.00
Effective Decode Throughput Per User (tokens/sec/user),55.86,0.00,273.34,,,,,,52.84,,71.84,80.70,121.68,14.47
Effective Latency (CO-aware) (ms),51962.93,3443.64,209565.90,106420086.80,7877.18,17836.82,22996.71,29817.51,40752.13,72753.91,96692.35,105867.30,142939.39,30562.43
Effective Prefill Concurrency,85.34,0.00,256.00,,,,,,101.00,,113.00,113.00,115.00,38.17
Effective Prefill Throughput (tokens/sec),121.44,0.00,5343.24,,,,,,126.90,,152.98,177.60,277.33,219.41
Effective Prefill Throughput Per User (tokens/sec/user),1.19,0.00,24.06,,,,,,1.28,,1.41,1.58,2.48,0.93
Effective Total Throughput (tokens/sec),7481.54,0.00,10472.46,,,,,,8003.50,,8906.94,9364.99,10376.62,2115.18
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,413.69,46.00,1436.00,847227.00,62.41,88.00,106.00,146.00,249.50,646.25,1029.30,1087.00,1160.30,348.44
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.21,0.00,23.43,431.51,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.81,4.71,1.34
HTTP Connection Overhead (ms),0.24,0.00,25.71,487.35,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.81,7.88,1.49
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),178.59,20.92,602.74,365755.19,28.04,38.97,46.69,63.79,107.86,279.28,443.17,467.77,499.67,149.43
HTTP Data Sent (KB),0.23,0.19,0.34,479.34,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.03,0.00,4.14,55.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Duration (excl. conn) (ms),51961.12,3439.09,209564.20,106416378.93,7876.33,17836.02,22995.92,29816.40,40750.49,72752.18,96688.71,105864.83,142938.27,30562.40
HTTP Receiving (ms),32253.67,2655.86,175040.93,66055523.53,4267.03,5948.78,7092.64,10152.41,19025.37,52090.52,74911.90,82561.12,119501.93,28583.62
HTTP Sending (ms),0.35,0.06,23.53,717.80,0.11,0.12,0.12,0.13,0.14,0.15,0.36,0.91,4.92,1.34
HTTP Total Time (ms),51961.36,3441.20,209564.20,106416866.28,7876.77,17836.37,23010.59,29816.40,40750.49,72752.23,96688.71,105864.83,142938.27,30562.23
HTTP Waiting (TTFB) (ms),19707.10,640.63,59658.71,40360137.59,779.48,784.46,9822.81,16009.56,19916.73,23937.66,28899.04,32767.63,43723.23,8360.93
Input Sequence Length (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),78.17,24.32,57022.33,66032545.94,49.91,59.07,61.17,63.54,68.18,71.62,75.34,77.43,80.83,464.69
Inter Token Latency (ms),18.89,10.67,196.71,38684.68,12.01,13.24,13.75,14.90,16.60,18.41,24.79,34.96,63.19,10.03
Output Sequence Length (tokens),1700.64,207.00,4096.00,3482919.00,292.94,397.35,471.00,636.75,1041.00,2675.75,4096.00,4096.00,4096.00,1374.32
Output Token Count (tokens),325.90,1.00,1112.00,547508.00,79.00,125.00,156.00,214.00,298.50,408.00,527.00,617.00,783.21,154.20
Output Token Throughput Per User (tokens/sec/user),58.62,5.08,93.70,120049.10,15.83,28.60,40.35,54.32,60.26,67.10,72.75,75.54,83.23,13.33
Prefill Throughput Per User (tokens/sec/user),3.87,0.42,54.90,7926.80,0.59,0.81,0.93,1.12,1.39,1.81,3.07,31.88,39.51,8.75
Reasoning Token Count (tokens),1433.31,105.00,4096.00,2935411.00,131.00,188.00,240.00,352.00,679.00,2185.50,4096.00,4096.00,4096.00,1455.86
Request Latency (ms),51949.97,3378.73,209564.26,106393539.20,7876.39,17796.11,22995.97,29816.46,40726.62,72752.23,96688.73,105864.71,142906.38,30565.75
Time to First Output Token (ms),36812.23,2384.22,182572.72,61697296.48,4820.58,11784.17,18321.86,24163.83,30787.63,44907.72,64851.32,78652.17,103930.33,20989.00
Time to First Token (ms),19707.52,640.91,59658.89,40360993.25,780.78,786.57,9823.58,16009.75,19916.94,23937.87,28899.24,32767.79,43723.41,8360.59
Time to Second Token (ms),73.35,24.93,12515.64,150220.39,58.83,60.17,60.55,62.83,67.39,70.70,74.10,75.75,78.52,275.05
Tokens In Flight (tokens),197587.85,0.00,273895.05,,,,,,215279.62,,234374.00,245088.56,265908.72,54940.66
Usage Completion Tokens (tokens),1700.64,207.00,4096.00,3482919.00,292.94,397.35,471.00,636.75,1041.00,2675.75,4096.00,4096.00,4096.00,1374.32
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
