Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),5432.71,0.00,12162.24,,,,,,5286.22,,7441.74,8187.35,10090.08,1569.83
Active Decode Throughput Per User (tokens/sec/user),29.62,0.00,303.36,,,,,,25.66,,38.28,67.51,98.17,14.46
Active Prefill Throughput (tokens/sec),506.22,0.72,22826.04,,,,,,478.40,,593.67,646.45,1731.04,671.01
Active Prefill Throughput Per User (tokens/sec/user),1.76,0.69,127.14,,,,,,1.65,,1.92,2.01,4.70,1.35
Active Total Throughput (tokens/sec),5910.20,2.31,22832.52,,,,,,5911.14,,7362.91,8447.42,10872.43,1706.70
Credit-to-Start Latency (ms),2.20,0.32,28.72,8996.45,0.42,0.73,0.85,1.07,1.46,2.58,4.17,4.75,15.94,2.36
Decode Duration (ms),60369.61,2874.02,916904.63,247273937.22,4156.47,6153.44,7568.49,11813.21,25124.52,85961.28,143847.69,207808.22,414602.46,82514.08
E2E Output Token Throughput (tokens/sec/user),13.98,0.62,94.56,57254.00,1.68,2.93,3.73,5.87,10.12,17.89,26.12,36.09,70.07,12.86
Effective Concurrency,460.36,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,131.37
Effective Decode Concurrency,202.20,0.00,275.00,,,,,,211.00,,248.00,255.00,265.00,50.44
Effective Decode Throughput (tokens/sec),5429.68,0.00,12162.24,,,,,,5285.88,,7441.51,8187.35,10090.08,1574.63
Effective Decode Throughput Per User (tokens/sec/user),29.60,0.00,303.36,,,,,,25.65,,38.26,67.50,98.17,14.47
Effective Latency (CO-aware) (ms),137465.81,3816.02,987206.08,563059948.12,9864.97,34606.03,60745.55,82195.68,114961.70,165972.58,241438.47,306827.40,510354.37,93542.36
Effective Prefill Concurrency,258.16,0.00,512.00,,,,,,291.00,,323.00,333.00,369.00,94.18
Effective Prefill Throughput (tokens/sec),480.49,0.00,22826.04,,,,,,474.73,,591.19,639.62,1711.79,663.12
