Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),8270.42,0.00,11363.06,,,,,,9044.55,,9970.89,10274.93,10743.15,2483.35
Active Decode Throughput Per User (tokens/sec/user),66.80,0.00,333.86,,,,,,64.66,,73.20,79.76,109.48,8.92
Active Prefill Throughput (tokens/sec),2322.94,3.25,30267.80,,,,,,1983.86,,4710.18,5723.87,6413.28,2347.78
Active Prefill Throughput Per User (tokens/sec/user),20.27,2.50,150.67,,,,,,17.52,,41.87,50.70,57.07,15.86
Active Total Throughput (tokens/sec),10256.33,13.74,30267.80,,,,,,10659.93,,14295.74,15523.95,16643.95,3863.42
Credit-to-Start Latency (ms),1.50,0.36,16.07,3062.24,0.62,0.72,0.77,0.92,1.28,1.73,2.46,3.02,4.43,0.97
Decode Duration (ms),16776.24,1668.90,73623.70,34357735.44,2435.87,3263.86,4019.52,6788.56,13404.83,21025.86,35327.70,46684.70,62526.03,13451.39
E2E Output Token Throughput (tokens/sec/user),36.21,4.94,103.13,74151.19,11.47,17.02,21.17,27.70,33.75,42.44,56.15,62.79,73.74,13.51
Effective Concurrency,219.34,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,78.19
Effective Decode Concurrency,127.41,0.00,152.00,,,,,,143.00,,144.00,147.00,151.00,39.18
Effective Decode Throughput (tokens/sec),8260.41,0.00,11363.06,,,,,,9043.24,,9967.35,10274.93,10743.15,2498.44
Effective Decode Throughput Per User (tokens/sec/user),66.72,0.00,333.86,,,,,,64.66,,73.20,79.76,109.48,9.21
Effective Latency (CO-aware) (ms),28896.21,3471.03,93688.44,59179438.50,8891.65,12599.39,14441.67,18696.40,25731.04,35146.84,48903.42,58705.36,72890.86,14169.39
Effective Prefill Concurrency,91.93,0.00,256.00,,,,,,112.00,,114.00,115.00,117.00,43.49
Effective Prefill Throughput (tokens/sec),1995.65,0.00,30267.80,,,,,,1509.38,,4441.31,5593.99,6357.75,2321.33
Effective Prefill Throughput Per User (tokens/sec/user),17.41,0.00,150.67,,,,,,13.37,,39.15,50.01,56.87,16.31
Effective Total Throughput (tokens/sec),10256.06,0.00,30267.80,,,,,,10659.93,,14295.74,15523.95,16643.95,3863.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,271.10,28.00,1182.00,555221.00,40.00,53.00,66.00,110.00,215.00,336.00,573.30,766.65,1018.12,219.51
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.23,0.00,17.13,469.50,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.38,5.06,0.95
HTTP Connection Overhead (ms),0.26,0.00,18.30,529.91,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.38,6.06,1.19
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),117.49,12.95,505.92,240613.78,18.44,24.08,29.52,48.39,93.28,145.63,246.31,328.80,438.90,93.92
HTTP Data Sent (KB),1.28,0.19,6.85,2617.17,0.19,0.20,0.20,0.26,0.37,2.81,3.36,3.95,6.30,1.53
HTTP DNS Lookup (ms),0.03,0.00,8.26,60.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
HTTP Duration (excl. conn) (ms),28894.65,3469.97,93686.82,59176243.86,8890.12,12598.33,14439.85,18694.12,25728.67,35145.65,48900.53,58704.47,72889.93,14169.35
HTTP Receiving (ms),16784.50,1668.90,73623.70,34374647.64,2435.87,3263.87,4022.67,6788.56,13404.83,21025.86,35327.70,46684.83,62555.71,13450.71
HTTP Sending (ms),0.37,0.06,17.23,760.69,0.10,0.11,0.12,0.13,0.14,0.16,0.52,1.57,5.26,0.96
