Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),6606.11,0.00,10705.51,,,,,,8484.24,,8896.70,9063.74,9559.35,2737.88
Active Decode Throughput Per User (tokens/sec/user),63.19,0.00,228.58,,,,,,68.85,,74.87,78.83,100.54,15.84
Active Prefill Throughput (tokens/sec),152.10,1.66,4244.79,,,,,,115.58,,258.88,299.45,430.72,280.92
Active Prefill Throughput Per User (tokens/sec/user),46.04,1.66,99.74,,,,,,50.21,,61.46,65.03,75.47,16.54
Active Total Throughput (tokens/sec),6700.74,28.17,9161.75,,,,,,7648.49,,8545.86,8704.37,9118.00,2340.99
Credit-to-Start Latency (ms),1.84,0.40,15.80,1884.06,0.49,0.68,0.81,1.02,1.39,2.28,3.84,4.22,5.02,1.26
Decode Duration (ms),27313.00,2305.39,108129.27,27968514.52,3612.43,5212.19,6279.81,9098.01,16310.81,39470.51,68999.24,76067.67,87462.87,24230.00
E2E Output Token Throughput (tokens/sec/user),63.52,20.45,114.94,65046.76,34.60,43.73,48.54,57.54,64.24,70.68,76.01,79.32,87.12,11.09
Effective Concurrency,110.05,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,36.88
Effective Decode Concurrency,107.50,0.00,128.00,,,,,,125.00,,127.00,127.00,128.00,36.35
Effective Decode Throughput (tokens/sec),6590.19,0.00,10705.51,,,,,,8482.25,,8896.21,9062.23,9559.35,2753.70
Effective Decode Throughput Per User (tokens/sec/user),63.04,0.00,228.58,,,,,,68.85,,74.87,78.82,100.54,16.12
Effective Latency (CO-aware) (ms),27973.46,3230.72,108670.30,28644824.56,4233.10,5795.07,6819.49,9754.52,17045.79,40365.91,69552.94,76762.65,87929.71,24201.18
Effective Prefill Concurrency,2.55,0.00,128.00,,,,,,2.00,,5.00,6.00,8.00,7.25
Effective Prefill Throughput (tokens/sec),110.35,0.00,4244.79,,,,,,82.72,,230.02,278.60,400.83,248.72
Effective Prefill Throughput Per User (tokens/sec/user),33.40,0.00,99.74,,,,,,44.79,,59.75,63.18,73.96,24.91
Effective Total Throughput (tokens/sec),6700.54,0.00,9161.75,,,,,,7648.49,,8545.86,8704.37,9118.00,2341.24
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,490.90,50.00,1475.00,502678.00,73.23,102.00,121.30,176.75,302.50,727.25,1228.10,1303.85,1418.77,414.29
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.18,0.00,5.33,185.93,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.58,4.81,0.72
HTTP Connection Overhead (ms),0.24,0.00,9.12,242.44,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.58,8.27,1.11
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),210.37,22.63,631.06,215415.14,32.41,44.67,52.89,76.39,129.77,311.43,525.44,557.81,605.91,176.63
HTTP Data Sent (KB),0.23,0.19,0.34,239.73,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.06,0.00,3.86,56.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.44
HTTP Duration (excl. conn) (ms),27971.56,3230.19,108667.62,28642873.83,4228.53,5791.24,6815.53,9752.94,17044.55,40365.03,69550.67,76761.09,87926.77,24201.20
HTTP Receiving (ms),27323.29,2305.39,108129.27,27979048.73,3612.43,5239.08,6294.94,9098.02,16310.82,39507.98,69014.38,76067.67,87486.50,24227.05
HTTP Sending (ms),0.33,0.06,5.55,337.05,0.11,0.12,0.12,0.13,0.15,0.16,0.38,1.72,5.03,0.73
HTTP Total Time (ms),27971.79,3230.49,108667.62,28643116.27,4228.53,5791.24,6815.53,9753.35,17044.55,40365.28,69550.67,76768.66,87926.77,24201.19
HTTP Waiting (TTFB) (ms),647.94,397.25,13829.55,663488.05,428.87,436.74,440.05,487.90,540.85,632.63,811.98,868.03,3091.53,716.91
Input Sequence Length (tokens),28.05,20.00,59.00,28722.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),55.78,24.62,32426.49,27968514.52,43.78,46.35,47.72,48.82,49.41,50.14,81.65,85.46,89.64,153.93
Inter Token Latency (ms),15.61,8.55,40.60,15986.73,10.72,11.75,12.29,13.37,14.89,17.01,20.01,21.71,27.64,3.44
Output Sequence Length (tokens),1676.07,206.00,4096.00,1716291.00,288.69,387.45,453.20,651.75,1034.00,2578.00,4096.00,4096.00,4096.00,1356.14
Output Token Count (tokens),325.23,4.00,1129.00,276117.00,89.44,128.00,152.60,211.00,293.00,412.00,533.20,604.60,779.56,153.10
Output Token Throughput Per User (tokens/sec/user),66.60,24.63,116.99,68198.90,36.18,46.06,49.98,58.80,67.15,74.78,81.36,85.11,93.26,12.24
Prefill Throughput Per User (tokens/sec/user),49.82,1.66,108.22,51019.71,9.48,29.89,33.27,41.54,49.79,57.22,66.05,70.06,93.26,13.58
Reasoning Token Count (tokens),1406.42,102.00,4096.00,1440174.00,129.23,181.00,232.00,364.00,670.00,2094.75,4096.00,4096.00,4096.00,1432.35
Request Latency (ms),27961.34,3230.23,108667.68,28632409.89,4228.59,5766.60,6815.63,9752.99,17044.61,40327.63,69535.59,76761.22,87903.21,24204.13
Time to First Output Token (ms),15068.62,2232.55,89261.31,12763123.14,2551.70,3345.05,3922.90,5733.23,9298.49,18645.26,34646.95,49327.52,68520.76,14554.35
Time to First Token (ms),648.34,397.44,13829.79,663895.37,429.10,436.94,440.30,488.10,541.07,632.82,813.89,870.01,3091.75,716.96
Time to Second Token (ms),53.52,26.90,95.54,54805.13,45.32,47.44,47.96,48.76,49.35,50.68,74.02,84.09,88.92,10.73
Tokens In Flight (tokens),156639.20,0.00,222123.97,,,,,,174798.57,,205425.45,211952.40,219172.16,50941.55
Usage Completion Tokens (tokens),1676.07,206.00,4096.00,1716291.00,288.69,387.45,453.20,651.75,1034.00,2578.00,4096.00,4096.00,4096.00,1356.14
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,28722.00,21.00,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1406.42,102.00,4096.00,1440174.00,129.23,181.00,232.00,364.00,670.00,2094.75,4096.00,4096.00,4096.00,1432.35
Usage Total Tokens (tokens),1704.11,229.00,4154.00,1745013.00,312.69,413.30,480.60,679.00,1062.50,2603.50,4125.00,4128.00,4137.00,1357.42

Metric,Value
Benchmark Duration (sec),260.27
Input Token Throughput (tokens/sec),110.35
Output Token Throughput (tokens/sec),6594.12
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),3.93
Total Input Sequence Length (tokens),28722.00
Total Output Sequence Length (tokens),1716291.00
Total Output Tokens (tokens),276117.00
Total Reasoning Tokens (tokens),1440174.00
Total Token Throughput (tokens/sec),6704.47
Total Usage Completion Tokens (tokens),1716291.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),28722.00
Total Usage Reasoning Tokens (tokens),1440174.00
Total Usage Total Tokens (tokens),1745013.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
