Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1333.39,0.00,2000.56,,,,,,1490.64,,1612.83,1649.64,1706.52,391.96
Active Decode Throughput Per User (tokens/sec/user),99.07,0.00,262.51,,,,,,97.58,,105.74,115.05,127.33,7.34
Active Prefill Throughput (tokens/sec),82.68,30.32,845.58,,,,,,60.22,,118.84,150.42,649.52,85.64
Active Prefill Throughput Per User (tokens/sec/user),58.93,30.32,105.22,,,,,,56.01,,76.92,83.57,98.54,13.04
Active Total Throughput (tokens/sec),1352.09,97.10,1698.66,,,,,,1510.73,,1611.43,1635.50,1669.76,403.29
Credit-to-Start Latency (ms),1.50,0.63,3.90,192.51,0.65,0.73,0.81,0.94,1.10,1.71,3.18,3.52,3.86,0.88
Decode Duration (ms),17840.04,1853.78,53221.07,2283524.67,2536.28,3699.23,4377.94,6532.50,10851.18,27735.79,43122.28,45812.05,49749.48,14774.85
E2E Output Token Throughput (tokens/sec/user),95.64,76.12,152.49,12242.25,79.27,82.26,85.01,89.16,92.87,100.01,109.67,112.93,130.38,10.76
Effective Concurrency,14.00,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.17
Effective Decode Concurrency,13.63,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,4.13
Effective Decode Throughput (tokens/sec),1330.88,0.00,2000.56,,,,,,1490.21,,1612.82,1649.64,1706.52,395.84
Effective Decode Throughput Per User (tokens/sec/user),98.88,0.00,262.51,,,,,,97.57,,105.72,115.05,127.33,8.50
Effective Latency (CO-aware) (ms),18330.30,2304.67,53854.22,2346278.18,3054.26,4176.31,4837.45,6998.95,11405.53,28439.14,43533.46,46402.79,50138.32,14781.85
Effective Prefill Concurrency,0.37,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.06
Effective Prefill Throughput (tokens/sec),21.16,0.00,845.58,,,,,,0.00,,70.23,103.74,159.81,56.39
Effective Prefill Throughput Per User (tokens/sec/user),15.09,0.00,105.22,,,,,,0.00,,59.09,68.23,88.84,26.55
Effective Total Throughput (tokens/sec),1352.04,0.00,1698.66,,,,,,1510.73,,1611.43,1635.50,1669.76,403.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,435.88,47.00,1280.00,55792.00,62.27,92.00,108.20,159.00,263.00,668.25,1087.60,1136.55,1213.48,362.44
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),187.80,21.31,547.09,24038.55,28.04,40.76,47.48,69.49,113.67,286.64,467.46,487.32,516.85,155.18
HTTP Data Sent (KB),0.23,0.20,0.30,29.79,0.20,0.20,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18328.73,2301.64,53853.32,2346077.32,3052.17,4175.09,4836.09,6998.11,11404.65,28437.81,43532.24,46401.86,50136.99,14781.90
HTTP Receiving (ms),17845.57,1895.26,53263.44,2284232.76,2536.28,3699.23,4407.14,6532.51,10871.91,27735.80,43122.39,45812.05,49749.49,14773.91
HTTP Sending (ms),0.14,0.11,0.26,18.09,0.11,0.12,0.12,0.13,0.13,0.14,0.19,0.21,0.25,0.03
HTTP Total Time (ms),18328.73,2301.64,53853.32,2346077.32,3052.17,4175.09,4836.09,6998.11,11404.65,28437.81,43532.24,46401.86,50136.99,14781.90
HTTP Waiting (TTFB) (ms),483.02,308.63,758.41,61826.47,342.35,365.57,391.05,412.70,484.91,535.03,586.92,589.62,631.94,77.00
Input Sequence Length (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Inter Chunk Latency (ms),41.04,23.10,86.90,2283524.67,32.28,37.72,39.52,40.55,41.08,41.62,42.87,43.65,45.99,2.64
Inter Token Latency (ms),10.07,6.43,13.00,1288.75,7.50,8.35,8.55,9.30,10.16,10.79,11.47,11.70,12.21,1.10
Output Sequence Length (tokens),1743.61,198.00,4096.00,223182.00,289.43,368.70,470.20,705.25,1059.50,2760.75,4096.00,4096.00,4096.00,1393.20
Output Token Count (tokens),322.71,59.00,819.00,33239.00,76.12,100.80,146.20,210.50,315.00,386.50,526.40,625.80,817.76,159.68
Output Token Throughput Per User (tokens/sec/user),100.60,76.94,155.51,12876.19,81.95,85.50,87.20,92.70,98.47,107.49,116.94,119.77,133.46,11.88
Prefill Throughput Per User (tokens/sec/user),59.16,30.32,121.61,7572.13,36.98,42.72,44.16,48.58,56.06,67.40,77.41,87.00,105.00,14.94
Reasoning Token Count (tokens),1483.93,116.00,4096.00,189943.00,120.54,167.45,252.90,364.50,588.00,2378.50,4096.00,4096.00,4096.00,1488.00
Request Latency (ms),18323.27,2260.23,53811.02,2345378.47,3052.24,4175.15,4823.64,6998.18,11384.00,28437.88,43532.21,46401.93,50137.06,14782.85
Time to First Output Token (ms),9680.14,1612.78,44958.20,997054.32,1805.47,2408.82,2576.58,3960.29,5806.71,11204.17,21672.36,27780.01,44157.15,9052.56
Time to First Token (ms),483.23,308.92,758.69,61853.79,342.60,365.78,391.25,412.92,485.11,535.23,587.21,589.89,632.28,77.02
Time to Second Token (ms),40.71,27.91,45.22,5211.08,31.23,37.40,39.49,40.37,40.90,41.51,42.59,42.95,44.65,2.14
Tokens In Flight (tokens),19859.66,0.00,35873.61,,,,,,20538.85,,28270.18,29931.53,33359.56,7075.90
Usage Completion Tokens (tokens),1743.61,198.00,4096.00,223182.00,289.43,368.70,470.20,705.25,1059.50,2760.75,4096.00,4096.00,4096.00,1393.20
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Usage Reasoning Tokens (tokens),1483.93,116.00,4096.00,189943.00,120.54,167.45,252.90,364.50,588.00,2378.50,4096.00,4096.00,4096.00,1488.00
Usage Total Tokens (tokens),1771.32,227.00,4139.00,226729.00,318.27,395.05,498.10,729.00,1085.00,2789.75,4126.00,4128.65,4133.73,1394.41

Metric,Value
Benchmark Duration (sec),167.59
Input Token Throughput (tokens/sec),21.16
Output Token Throughput (tokens/sec),1331.64
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),0.76
Total Input Sequence Length (tokens),3547.00
Total Output Sequence Length (tokens),223182.00
Total Output Tokens (tokens),33239.00
Total Reasoning Tokens (tokens),189943.00
