Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1087.58,0.00,2151.61,,,,,,1425.42,,1796.66,1833.01,1934.99,662.84
Active Decode Throughput Per User (tokens/sec/user),103.39,0.00,316.00,,,,,,111.62,,151.05,153.87,157.65,37.75
Active Prefill Throughput (tokens/sec),226.81,47.73,1023.16,,,,,,189.54,,384.78,487.54,1023.16,164.16
Active Prefill Throughput Per User (tokens/sec/user),111.44,47.73,205.19,,,,,,100.48,,165.81,186.38,205.19,37.90
Active Total Throughput (tokens/sec),1188.95,77.44,1713.14,,,,,,1459.21,,1580.78,1611.02,1672.03,544.60
Credit-to-Start Latency (ms),0.95,0.55,3.02,121.30,0.56,0.64,0.68,0.75,0.85,1.01,1.20,1.87,2.22,0.38
Decode Duration (ms),7146.89,2280.98,33982.50,914801.89,2749.12,3163.64,3426.20,4780.67,6336.47,8268.48,10617.58,13510.21,20520.39,4081.89
E2E Output Token Throughput (tokens/sec/user),85.40,72.09,118.41,10930.67,72.64,75.78,77.81,80.61,83.82,89.10,94.75,97.86,109.67,7.56
Effective Concurrency,12.53,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,5.93
Effective Decode Concurrency,11.43,0.00,16.00,,,,,,14.00,,16.00,16.00,16.00,5.62
Effective Decode Throughput (tokens/sec),1079.17,0.00,2151.61,,,,,,1406.50,,1796.34,1833.01,1934.99,667.10
Effective Decode Throughput Per User (tokens/sec/user),102.59,0.00,316.00,,,,,,111.54,,151.01,153.87,157.65,38.68
Effective Latency (CO-aware) (ms),7852.24,3407.76,34591.70,1005087.18,3426.07,3912.08,4247.53,5542.91,6992.46,8907.63,11360.40,14209.32,21179.87,4077.49
Effective Prefill Concurrency,1.11,0.00,16.00,,,,,,0.00,,3.00,4.00,14.00,2.02
Effective Prefill Throughput (tokens/sec),109.70,0.00,1023.16,,,,,,0.00,,288.84,383.91,821.31,160.87
Effective Prefill Throughput Per User (tokens/sec/user),53.90,0.00,205.19,,,,,,0.00,,149.77,165.81,198.46,61.61
Effective Total Throughput (tokens/sec),1188.87,0.00,1713.14,,,,,,1459.21,,1580.78,1611.02,1672.03,544.67
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,150.36,55.00,941.00,19246.00,59.00,65.05,73.70,102.75,131.50,167.75,214.00,274.05,462.58,99.84
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),65.32,24.62,404.36,8360.59,26.31,28.86,32.61,45.05,57.10,72.75,92.37,118.01,198.87,42.73
HTTP Data Sent (KB),0.38,0.24,0.69,49.04,0.25,0.27,0.28,0.31,0.36,0.45,0.50,0.54,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),7851.23,3406.84,34590.65,1004957.47,3425.11,3911.20,4246.67,5541.92,6991.43,8906.68,11359.53,14208.47,21178.80,4077.48
HTTP Receiving (ms),7158.03,2280.99,33982.51,916228.35,2749.13,3163.64,3490.45,4817.75,6336.48,8278.65,10642.81,13510.22,20531.46,4080.28
HTTP Sending (ms),0.15,0.11,0.27,19.06,0.11,0.11,0.12,0.12,0.14,0.16,0.20,0.23,0.26,0.04
HTTP Total Time (ms),7851.23,3406.84,34590.65,1004957.47,3425.11,3911.20,4246.67,5541.92,6991.43,8906.68,11359.53,14208.47,21178.80,4077.48
