Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),340.93,0.00,647.61,,,,,,344.39,,447.18,457.93,479.97,86.73
Active Decode Throughput Per User (tokens/sec/user),108.26,0.00,293.86,,,,,,107.66,,123.44,128.42,140.89,11.49
Active Prefill Throughput (tokens/sec),5221.42,3070.61,13805.39,,,,,,3842.25,,7773.19,11072.61,12463.52,2493.10
Active Prefill Throughput Per User (tokens/sec/user),3680.70,3070.61,4121.83,,,,,,3721.16,,3926.79,3993.92,4121.83,204.84
Active Total Throughput (tokens/sec),3346.67,128.97,13805.39,,,,,,3826.30,,7728.00,10196.51,12463.52,3107.49
Credit-to-Start Latency (ms),1.35,0.70,2.38,134.71,0.79,0.87,0.94,1.22,1.34,1.49,1.63,1.70,2.10,0.28
Decode Duration (ms),8535.09,2237.32,13942.93,853509.24,3043.55,4032.24,5032.90,7457.70,8850.08,10144.09,10764.59,11102.97,12926.75,2238.26
E2E Output Token Throughput (tokens/sec/user),84.40,47.45,111.11,8439.80,48.64,55.55,64.04,78.18,86.44,93.14,101.48,104.94,109.93,14.15
Effective Concurrency,3.96,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.29
Effective Decode Concurrency,3.13,0.00,4.00,,,,,,3.00,,4.00,4.00,4.00,0.91
Effective Decode Throughput (tokens/sec),335.89,0.00,647.61,,,,,,342.97,,446.73,457.63,479.94,95.42
Effective Decode Throughput Per User (tokens/sec/user),106.66,0.00,293.86,,,,,,107.46,,123.20,128.33,140.88,17.34
Effective Latency (CO-aware) (ms),10784.25,4405.68,15990.54,1078424.93,5152.75,6316.23,7253.70,9829.71,11077.88,12434.51,13095.65,13242.54,15473.39,2239.56
Effective Prefill Concurrency,0.82,0.00,4.00,,,,,,1.00,,2.00,3.00,4.00,0.89
Effective Prefill Throughput (tokens/sec),3010.75,0.00,13805.39,,,,,,3479.74,,7539.07,10086.75,12463.52,3199.96
Effective Prefill Throughput Per User (tokens/sec/user),2122.35,0.00,4121.83,,,,,,3445.65,,3873.77,3932.45,4013.98,1825.26
Effective Total Throughput (tokens/sec),3346.64,0.00,13805.39,,,,,,3826.30,,7728.00,10196.51,12463.52,3107.49
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,266.35,78.00,432.00,26635.00,94.83,126.00,161.80,235.75,276.00,314.75,338.10,346.45,401.31,68.69
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),115.21,34.22,184.32,11521.24,41.60,54.83,69.62,102.59,119.65,135.96,145.36,148.97,171.57,29.26
HTTP Data Sent (KB),34.72,31.86,37.12,3471.78,32.04,33.10,33.40,34.22,34.83,35.33,35.69,36.10,37.07,0.95
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10782.83,4404.34,15989.31,1078283.12,5151.25,6314.79,7252.23,9828.78,11076.47,12433.12,13094.09,13241.76,15471.75,2239.53
